"確定病名","發病年份","發病週別","縣市","鄉鎮","性別","是否為境外移入","年齡層","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","2021","24","台北市","大安區","F","否","55-59",2,1
"嚴重特殊傳染性肺炎","2021","24","台北市","大安區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","大安區","M","否","65-69",4,3
"嚴重特殊傳染性肺炎","2021","24","台北市","文山區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","文山區","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","萬華區","M","否","70+",8,7
"嚴重特殊傳染性肺炎","2021","24","基隆市","中山區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","24","基隆市","仁愛區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","三峽區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","三重區","M","否","30-34",3,1
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","F","否","20-24",4,2
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","F","否","60-64",4,3
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","F","否","70+",12,10
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","M","否","25-29",6,5
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","M","否","50-54",5,4
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","M","否","55-59",7,6
"嚴重特殊傳染性肺炎","2021","24","新北市","五股區","F","否","45-49",3,2
"嚴重特殊傳染性肺炎","2021","24","新北市","八里區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","土城區","F","否","10-14",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","土城區","F","否","30-34",4,3
"嚴重特殊傳染性肺炎","2021","24","新北市","土城區","F","否","55-59",2,1
"嚴重特殊傳染性肺炎","2021","24","新北市","土城區","M","否","25-29",2,1
"嚴重特殊傳染性肺炎","2021","24","新北市","土城區","M","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","土城區","M","否","70+",4,3
"嚴重特殊傳染性肺炎","2021","24","新北市","新店區","M","否","70+",5,4
"嚴重特殊傳染性肺炎","2021","24","新北市","新莊區","F","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","24","新北市","新莊區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","新莊區","M","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","F","否","10-14",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","F","否","60-64",4,3
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","M","否","3",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","M","否","55-59",3,2
"嚴重特殊傳染性肺炎","2021","24","新北市","樹林區","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","永和區","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","永和區","M","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","24","新北市","汐止區","M","否","45-49",2,1
"嚴重特殊傳染性肺炎","2021","24","新北市","蘆洲區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","24","桃園市","中壢區","F","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","24","桃園市","中壢區","F","否","70+",1,2
"嚴重特殊傳染性肺炎","2021","24","桃園市","中壢區","M","否","4",1,NA
"嚴重特殊傳染性肺炎","2021","24","桃園市","八德區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","24","桃園市","平鎮區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","24","桃園市","桃園區","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","24","桃園市","桃園區","M","否","20-24",2,3
"嚴重特殊傳染性肺炎","2021","24","苗栗縣","竹南鎮","F","否","25-29",10,9
"嚴重特殊傳染性肺炎","2021","24","苗栗縣","竹南鎮","F","否","30-34",11,10
"嚴重特殊傳染性肺炎","2021","24","苗栗縣","竹南鎮","M","否","30-34",27,25
"嚴重特殊傳染性肺炎","2021","24","苗栗縣","頭份市","M","否","30-34",NA,1
"嚴重特殊傳染性肺炎","2021","24","雲林縣","麥寮鄉","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","24","高雄市","鳳山區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","中正區","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","士林區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","大安區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","大安區","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","萬華區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","25","新北市","板橋區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","25","新北市","板橋區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","25","新北市","板橋區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","25","新北市","林口區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","25","新北市","永和區","F","否","70+",1,NA
