"確定病名","發病年份","發病週別","縣市","鄉鎮","性別","是否為境外移入","年齡層","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","F","否","65-69",3,4
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","M","否","20-24",3,5
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","M","否","40-44",1,2
"嚴重特殊傳染性肺炎","2021","24","新北市","樹林區","F","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","24","新北市","永和區","F","否","60-64",NA,1
"嚴重特殊傳染性肺炎","2021","25","台北市","文山區","F","否","70+",5,4
"嚴重特殊傳染性肺炎","2021","25","台北市","萬華區","F","否","35-39",3,2
"嚴重特殊傳染性肺炎","2021","25","新北市","新莊區","F","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","25","新北市","板橋區","F","否","60-64",3,2
"嚴重特殊傳染性肺炎","2021","25","桃園市","龜山區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","25","桃園市","龜山區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","26","台中市","北區","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","26","台中市","北屯區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","26","台北市","中山區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","26","台北市","中山區","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","26","台北市","中山區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","26","台北市","中山區","M","否","25-29",2,1
"嚴重特殊傳染性肺炎","2021","26","台北市","中正區","F","否","10-14",1,NA
"嚴重特殊傳染性肺炎","2021","26","台北市","中正區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","26","台北市","中正區","F","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","26","台北市","中正區","F","否","65-69",2,1
"嚴重特殊傳染性肺炎","2021","26","台北市","中正區","M","否","4",1,NA
"嚴重特殊傳染性肺炎","2021","26","台北市","中正區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","26","台北市","中正區","M","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","26","台北市","士林區","M","否","10-14",1,NA
"嚴重特殊傳染性肺炎","2021","26","台北市","士林區","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","26","台北市","大同區","F","否","10-14",1,NA
"嚴重特殊傳染性肺炎","2021","26","台北市","大同區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","26","台北市","大同區","M","否","5-9",2,NA
"嚴重特殊傳染性肺炎","2021","26","台北市","大安區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","26","台北市","文山區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","26","台北市","萬華區","F","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","26","台北市","萬華區","F","否","3",1,NA
"嚴重特殊傳染性肺炎","2021","26","台北市","萬華區","F","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","26","台北市","萬華區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","26","台北市","萬華區","M","否","45-49",3,NA
"嚴重特殊傳染性肺炎","2021","26","基隆市","七堵區","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","26","基隆市","七堵區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","26","基隆市","仁愛區","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","26","新北市","三峽區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","26","新北市","五股區","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","26","新北市","新店區","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","26","新北市","新莊區","F","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","26","新北市","新莊區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","26","新北市","板橋區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","26","新北市","板橋區","F","否","70+",2,1
"嚴重特殊傳染性肺炎","2021","26","新北市","板橋區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","26","新北市","板橋區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","26","新北市","永和區","F","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","26","新北市","汐止區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","26","新北市","泰山區","M","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","26","新北市","淡水區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","26","新竹市","北區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","26","新竹縣","湖口鄉","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","26","新竹縣","湖口鄉","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","26","新竹縣","竹東鎮","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","26","新竹縣","竹東鎮","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","26","桃園市","龜山區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","26","空值","空值","F","是","50-54",1,NA
