"確定病名","發病年份","發病週別","縣市","鄉鎮","性別","是否為境外移入","年齡層","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","2021","22","台北市","大同區","M","否","65-69",5,4
"嚴重特殊傳染性肺炎","2021","22","台北市","大同區","M","否","70+",4,6
"嚴重特殊傳染性肺炎","2021","22","台北市","大安區","M","否","25-29",2,1
"嚴重特殊傳染性肺炎","2021","22","台北市","大安區","M","否","55-59",4,3
"嚴重特殊傳染性肺炎","2021","22","台北市","大安區","M","否","70+",6,7
"嚴重特殊傳染性肺炎","2021","22","台北市","松山區","F","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","22","台北市","松山區","F","否","55-59",2,1
"嚴重特殊傳染性肺炎","2021","22","台北市","松山區","F","否","70+",2,3
"嚴重特殊傳染性肺炎","2021","22","台北市","松山區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","22","台北市","松山區","M","否","55-59",3,2
"嚴重特殊傳染性肺炎","2021","22","台北市","萬華區","F","否","40-44",10,9
"嚴重特殊傳染性肺炎","2021","22","台北市","萬華區","F","否","45-49",6,4
"嚴重特殊傳染性肺炎","2021","22","台北市","萬華區","F","否","70+",19,22
"嚴重特殊傳染性肺炎","2021","22","台北市","萬華區","M","否","15-19",3,2
"嚴重特殊傳染性肺炎","2021","22","台北市","萬華區","M","否","45-49",7,6
"嚴重特殊傳染性肺炎","2021","22","台北市","萬華區","M","否","50-54",6,5
"嚴重特殊傳染性肺炎","2021","22","台北市","萬華區","M","否","55-59",8,7
"嚴重特殊傳染性肺炎","2021","22","台北市","萬華區","M","否","70+",26,30
"嚴重特殊傳染性肺炎","2021","22","台東縣","太麻里鄉","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","22","彰化縣","溪湖鎮","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","F","否","25-29",5,4
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","F","否","40-44",8,7
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","F","否","55-59",4,3
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","M","否","45-49",7,6
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","F","否","45-49",6,5
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","F","否","50-54",4,3
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","M","否","25-29",12,10
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","M","否","70+",11,13
"嚴重特殊傳染性肺炎","2021","22","新北市","土城區","F","否","20-24",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","土城區","F","否","55-59",5,4
"嚴重特殊傳染性肺炎","2021","22","新北市","土城區","F","否","70+",17,19
"嚴重特殊傳染性肺炎","2021","22","新北市","土城區","M","否","35-39",4,3
"嚴重特殊傳染性肺炎","2021","22","新北市","土城區","M","否","55-59",4,3
"嚴重特殊傳染性肺炎","2021","22","新北市","土城區","M","否","65-69",3,2
"嚴重特殊傳染性肺炎","2021","22","新北市","土城區","M","否","70+",11,14
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","F","否","40-44",5,1
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","F","否","45-49",3,4
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","F","否","50-54",1,2
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","F","否","60-64",3,2
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","F","否","70+",7,12
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","M","否","10-14",2,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","M","否","25-29",5,1
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","M","否","30-34",4,3
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","M","否","35-39",7,3
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","M","否","40-44",10,8
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","M","否","45-49",7,4
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","M","否","70+",6,23
"嚴重特殊傳染性肺炎","2021","22","新北市","汐止區","F","否","30-34",4,3
"嚴重特殊傳染性肺炎","2021","22","新竹市","香山區","F","否","55-59",NA,1
"嚴重特殊傳染性肺炎","2021","22","桃園市","大溪區","M","否","15-19",NA,1
"嚴重特殊傳染性肺炎","2021","22","桃園市","龜山區","F","否","70+",3,2
"嚴重特殊傳染性肺炎","2021","22","桃園市","龜山區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","竹南鎮","F","否","25-29",10,9
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","竹南鎮","M","否","5-9",2,3
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","竹南鎮","M","否","60-64",NA,1
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","頭份市","F","否","50-54",1,2
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","頭份市","M","否","30-34",9,10
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","頭份市","M","否","70+",NA,1
"嚴重特殊傳染性肺炎","2021","23","南投縣","草屯鎮","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","23","南投縣","草屯鎮","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","23","南投縣","草屯鎮","M","否","70+",NA,1
"嚴重特殊傳染性肺炎","2021","23","台北市","中山區","F","否","70+",4,3
"嚴重特殊傳染性肺炎","2021","23","台北市","中山區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","中山區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","中山區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","中正區","F","否","45-49",2,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","中正區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","信義區","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","信義區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","信義區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","內湖區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","內湖區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","北投區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","北投區","M","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","北投區","M","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","北投區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","北投區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","南港區","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","士林區","F","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","23","台北市","士林區","F","否","70+",3,2
"嚴重特殊傳染性肺炎","2021","23","台北市","士林區","M","否","25-29",4,3
"嚴重特殊傳染性肺炎","2021","23","台北市","士林區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","士林區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","士林區","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","士林區","M","否","65-69",2,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","大同區","F","否","10-14",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","大同區","F","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","23","台北市","大安區","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","大安區","F","否","60-64",4,3
"嚴重特殊傳染性肺炎","2021","23","台北市","大安區","M","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","23","台北市","文山區","F","否","10-14",2,1
"嚴重特殊傳染性肺炎","2021","23","台北市","萬華區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","萬華區","F","否","40-44",2,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","萬華區","F","否","45-49",6,4
"嚴重特殊傳染性肺炎","2021","23","台北市","萬華區","F","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","23","台北市","萬華區","F","否","70+",3,1
"嚴重特殊傳染性肺炎","2021","23","台北市","萬華區","M","否","30-34",2,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","萬華區","M","否","45-49",3,1
"嚴重特殊傳染性肺炎","2021","23","台北市","萬華區","M","否","70+",4,1
"嚴重特殊傳染性肺炎","2021","23","台南市","大內區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","七堵區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","七堵區","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","七堵區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","中正區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","仁愛區","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","仁愛區","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","仁愛區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","安樂區","F","否","2",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","安樂區","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","安樂區","F","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","安樂區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","安樂區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","23","宜蘭縣","壯圍鄉","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","23","彰化縣","埔心鄉","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","23","彰化縣","埔鹽鄉","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","23","彰化縣","埤頭鄉","F","否","40-44",2,NA
"嚴重特殊傳染性肺炎","2021","23","彰化縣","埤頭鄉","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","23","彰化縣","埤頭鄉","M","否","1",1,NA
"嚴重特殊傳染性肺炎","2021","23","彰化縣","埤頭鄉","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","23","彰化縣","福興鄉","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","23","彰化縣","秀水鄉","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","三峽區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","三峽區","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","三芝區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","三重區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","三重區","F","否","45-49",3,2
"嚴重特殊傳染性肺炎","2021","23","新北市","三重區","F","否","50-54",2,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","三重區","F","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","三重區","F","否","70+",3,2
"嚴重特殊傳染性肺炎","2021","23","新北市","三重區","M","否","45-49",3,1
"嚴重特殊傳染性肺炎","2021","23","新北市","三重區","M","否","50-54",3,1
"嚴重特殊傳染性肺炎","2021","23","新北市","三重區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","F","否","25-29",4,2
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","F","否","35-39",3,2
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","F","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","F","否","45-49",4,1
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","F","否","55-59",3,1
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","F","否","65-69",3,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","F","否","70+",4,2
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","M","否","2",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","M","否","30-34",3,2
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","M","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","M","否","50-54",3,2
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","M","否","70+",5,3
"嚴重特殊傳染性肺炎","2021","23","新北市","八里區","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","土城區","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","土城區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","土城區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","土城區","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","新店區","F","否","10-14",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","新店區","F","否","25-29",NA,1
"嚴重特殊傳染性肺炎","2021","23","新北市","新店區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","新莊區","F","否","20-24",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","新莊區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","新莊區","F","否","50-54",3,1
"嚴重特殊傳染性肺炎","2021","23","新北市","新莊區","F","否","60-64",4,3
"嚴重特殊傳染性肺炎","2021","23","新北市","新莊區","M","否","25-29",4,3
"嚴重特殊傳染性肺炎","2021","23","新北市","新莊區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","F","否","1",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","F","否","10-14",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","F","否","35-39",3,2
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","F","否","4",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","F","否","5-9",3,2
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","F","否","55-59",2,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","F","否","60-64",4,2
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","F","否","70+",4,2
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","M","否","35-39",3,1
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","M","否","50-54",3,2
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","M","否","55-59",4,3
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","M","否","65-69",3,2
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","M","否","70+",3,1
"嚴重特殊傳染性肺炎","2021","23","新北市","樹林區","F","否","1",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","樹林區","F","否","35-39",3,1
"嚴重特殊傳染性肺炎","2021","23","新北市","樹林區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","樹林區","F","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","樹林區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","F","否","40-44",2,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","F","否","45-49",3,2
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","F","否","55-59",4,2
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","F","否","60-64",3,2
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","F","否","65-69",2,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","F","否","70+",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","M","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","汐止區","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","汐止區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","汐止區","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","泰山區","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","泰山區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","泰山區","M","否","35-39",2,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","泰山區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","泰山區","M","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","淡水區","F","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","淡水區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","深坑區","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","萬里區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","蘆洲區","F","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","蘆洲區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","蘆洲區","F","否","65-69",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","蘆洲區","M","否","10-14",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","蘆洲區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","蘆洲區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","蘆洲區","M","否","70+",2,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","金山區","F","否","20-24",NA,1
"嚴重特殊傳染性肺炎","2021","23","新竹市","東區","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","23","新竹縣","竹東鎮","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","23","新竹縣","竹東鎮","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","23","桃園市","八德區","F","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","23","桃園市","大溪區","M","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","23","桃園市","平鎮區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","23","桃園市","桃園區","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","23","桃園市","桃園區","M","否","20-24",2,1
"嚴重特殊傳染性肺炎","2021","23","桃園市","桃園區","M","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","23","桃園市","桃園區","M","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","23","桃園市","桃園區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","23","桃園市","桃園區","M","否","55-59",2,1
"嚴重特殊傳染性肺炎","2021","23","桃園市","楊梅區","F","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","23","桃園市","龜山區","F","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","23","桃園市","龜山區","F","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","23","桃園市","龜山區","M","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","23","空值","空值","F","是","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","23","空值","空值","M","是","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","23","空值","空值","M","是","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","23","花蓮縣","花蓮市","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","23","花蓮縣","花蓮市","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","23","花蓮縣","花蓮市","M","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","23","花蓮縣","花蓮市","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","後龍鎮","F","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","竹南鎮","F","否","25-29",9,2
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","竹南鎮","F","否","30-34",6,1
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","竹南鎮","F","否","35-39",3,NA
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","竹南鎮","M","否","25-29",17,7
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","竹南鎮","M","否","30-34",18,9
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","竹南鎮","M","否","35-39",5,NA
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","竹南鎮","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","頭份市","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","頭份市","M","否","30-34",1,NA
