"確定病名","縣市","鄉鎮","性別","是否為境外移入","年齡層","個案研判日","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","30-34","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","35-39","2022/06/11",3,4
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","35-39","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","4","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","40-44","2022/06/11",2,3
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","40-44","2022/06/12",4,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","45-49","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","5-9","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","50-54","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","55-59","2022/06/11",NA,2
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","55-59","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","70+","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","0","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","1","2022/06/11",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","10-14","2022/06/11",3,2
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","10-14","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","20-24","2022/06/06",5,4
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","20-24","2022/06/12",5,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","25-29","2022/06/10",3,2
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","25-29","2022/06/11",4,5
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","25-29","2022/06/12",4,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","30-34","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","35-39","2022/06/11",2,3
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","35-39","2022/06/12",3,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","40-44","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","45-49","2022/06/11",1,2
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","45-49","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","5-9","2022/06/11",4,3
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","5-9","2022/06/12",3,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","50-54","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","55-59","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","60-64","2022/06/11",2,3
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","60-64","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","70+","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","0","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","1","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","10-14","2022/06/11",15,16
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","10-14","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","15-19","2022/06/11",12,13
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","15-19","2022/06/12",5,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","20-24","2022/06/11",9,11
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","20-24","2022/06/12",6,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","25-29","2022/05/24",21,22
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","25-29","2022/06/11",19,23
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","25-29","2022/06/12",7,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","3","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","30-34","2022/06/12",7,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","35-39","2022/06/10",14,13
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","35-39","2022/06/11",16,18
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","35-39","2022/06/12",16,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","4","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","40-44","2022/06/11",25,24
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","40-44","2022/06/12",17,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","45-49","2022/06/11",21,17
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","45-49","2022/06/12",9,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","5-9","2022/06/12",9,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","50-54","2022/06/11",13,12
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","50-54","2022/06/12",11,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","55-59","2022/06/11",15,16
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","55-59","2022/06/12",12,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","60-64","2022/06/11",17,16
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","60-64","2022/06/12",8,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","65-69","2022/06/10",6,7
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","65-69","2022/06/11",8,9
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","65-69","2022/06/12",8,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","70+","2022/06/04",15,16
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","70+","2022/06/11",33,31
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","70+","2022/06/12",7,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","1","2022/06/11",3,1
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","1","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","10-14","2022/06/12",3,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","15-19","2022/06/11",9,11
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","15-19","2022/06/12",4,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","20-24","2022/06/12",13,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","25-29","2022/06/11",10,8
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","25-29","2022/06/12",13,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","3","2022/06/11",3,2
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","3","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","30-34","2022/06/12",13,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","35-39","2022/06/06",25,26
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","35-39","2022/06/11",22,20
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","35-39","2022/06/12",10,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","4","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","40-44","2022/06/12",6,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","45-49","2022/06/11",16,14
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","45-49","2022/06/12",10,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","5-9","2022/06/11",10,11
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","5-9","2022/06/12",6,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","50-54","2022/06/11",12,11
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","50-54","2022/06/12",5,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","55-59","2022/06/12",10,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","60-64","2022/06/11",10,9
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","60-64","2022/06/12",3,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","65-69","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","70+","2022/06/08",10,11
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","70+","2022/06/10",16,15
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","70+","2022/06/11",18,19
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","70+","2022/06/12",7,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","第三性","否","25-29","2022/05/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","1","2022/06/11",1,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","15-19","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","20-24","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","25-29","2022/06/11",3,4
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","30-34","2022/06/12",4,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","35-39","2022/06/05",6,5
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","35-39","2022/06/10",1,2
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","35-39","2022/06/11",7,5
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","35-39","2022/06/12",4,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","4","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","40-44","2022/06/12",3,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","45-49","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","5-9","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","50-54","2022/06/12",3,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","55-59","2022/06/11",6,5
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","55-59","2022/06/12",3,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","60-64","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","65-69","2022/06/11",7,6
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","65-69","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","70+","2022/06/04",3,2
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","70+","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","男","否","10-14","2022/06/12",3,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","男","否","15-19","2022/06/11",4,3
"嚴重特殊傳染性肺炎","南投縣","名間鄉","男","否","15-19","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","男","否","2","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","男","否","20-24","2022/06/11",3,4
"嚴重特殊傳染性肺炎","南投縣","名間鄉","男","否","20-24","2022/06/12",3,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","男","否","25-29","2022/06/11",4,5
"嚴重特殊傳染性肺炎","南投縣","名間鄉","男","否","25-29","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","男","否","3","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","男","否","30-34","2022/06/11",6,5
"嚴重特殊傳染性肺炎","南投縣","名間鄉","男","否","30-34","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","男","否","35-39","2022/06/11",6,5
"嚴重特殊傳染性肺炎","南投縣","名間鄉","男","否","35-39","2022/06/12",3,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","男","否","40-44","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","男","否","45-49","2022/06/12",3,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","男","否","5-9","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","男","否","50-54","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","男","否","60-64","2022/06/12",3,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","男","否","65-69","2022/06/11",3,4
"嚴重特殊傳染性肺炎","南投縣","名間鄉","男","否","70+","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","女","否","1","2022/06/11",NA,1
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","女","否","20-24","2022/06/11",1,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","女","否","30-34","2022/06/11",2,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","女","否","30-34","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","女","否","35-39","2022/06/11",4,2
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","女","否","35-39","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","女","否","40-44","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","女","否","45-49","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","女","否","5-9","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","女","否","50-54","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","女","否","55-59","2022/06/11",NA,1
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","女","否","55-59","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","女","否","60-64","2022/06/11",3,4
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","女","否","60-64","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","女","否","70+","2022/06/12",4,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","男","否","10-14","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","男","否","15-19","2022/06/12",3,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","男","否","2","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","男","否","20-24","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","男","否","25-29","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","男","否","40-44","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","男","否","45-49","2022/06/11",NA,1
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","男","否","5-9","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","男","否","50-54","2022/06/11",2,4
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","男","否","60-64","2022/06/11",NA,1
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","男","否","60-64","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","男","否","70+","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","0","2022/06/11",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","0","2022/06/12",3,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","1","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","10-14","2022/06/12",6,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","15-19","2022/06/11",5,4
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","15-19","2022/06/12",4,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","2","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","20-24","2022/06/11",14,12
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","20-24","2022/06/12",5,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","25-29","2022/06/11",5,4
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","25-29","2022/06/12",8,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","3","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","30-34","2022/06/11",6,7
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","30-34","2022/06/12",4,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","35-39","2022/06/11",16,14
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","35-39","2022/06/12",8,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","4","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","40-44","2022/06/11",12,8
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","40-44","2022/06/12",5,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","45-49","2022/06/12",9,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","5-9","2022/06/11",12,11
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","5-9","2022/06/12",9,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","50-54","2022/06/09",8,7
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","50-54","2022/06/12",6,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","55-59","2022/06/11",10,9
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","55-59","2022/06/12",8,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","60-64","2022/06/12",10,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","65-69","2022/06/11",11,10
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","65-69","2022/06/12",4,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","70+","2022/06/10",9,8
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","70+","2022/06/12",7,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","性別不詳","否","25-29","2022/06/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","男","否","0","2022/06/11",2,1
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","男","否","1","2022/06/12",2,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","男","否","10-14","2022/06/11",10,9
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","男","否","10-14","2022/06/12",6,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","男","否","15-19","2022/06/11",10,8
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","男","否","15-19","2022/06/12",3,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","男","否","2","2022/06/11",1,NA
