"確定病名","發病年份","發病週別","縣市","鄉鎮","性別","是否為境外移入","年齡層","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","2021","26","新北市","土城區","M","否","30-34",NA,1
"嚴重特殊傳染性肺炎","2021","26","新北市","新莊區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","26","新北市","新莊區","M","否","25-29",2,1
"嚴重特殊傳染性肺炎","2021","26","新北市","板橋區","F","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","26","新北市","板橋區","M","否","50-54",3,2
"嚴重特殊傳染性肺炎","2021","26","新北市","板橋區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","26","新北市","永和區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","26","新北市","汐止區","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","26","新北市","淡水區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","26","新北市","蘆洲區","M","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","26","桃園市","八德區","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","26","桃園市","平鎮區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","26","桃園市","龍潭區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","26","桃園市","龜山區","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","26","空值","空值","F","是","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","26","空值","空值","F","是","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","26","空值","空值","M","是","25-29",2,NA
"嚴重特殊傳染性肺炎","2021","26","空值","空值","M","是","30-34",3,2
"嚴重特殊傳染性肺炎","2021","26","空值","空值","M","是","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","26","苗栗縣","後龍鎮","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","26","苗栗縣","後龍鎮","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","27","台北市","信義區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","27","台北市","松山區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","27","台北市","萬華區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","27","台北市","萬華區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","27","台北市","萬華區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","27","新北市","三重區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","27","新北市","中和區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","27","新竹縣","關西鎮","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","27","桃園市","龜山區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","27","桃園市","龜山區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","27","空值","空值","F","是","4",1,NA
