"確定病名","縣市","鄉鎮","性別","是否為境外移入","年齡層","發病日","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","南投縣","名間鄉","M","否","2","2022/05/05",1,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","M","否","25-29","2022/05/05",1,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","M","否","35-39","2022/05/04",NA,1
"嚴重特殊傳染性肺炎","南投縣","名間鄉","M","否","35-39","2022/05/06",2,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","M","否","45-49","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","M","否","55-59","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","M","否","60-64","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","M","否","65-69","2022/05/03",2,1
"嚴重特殊傳染性肺炎","南投縣","名間鄉","M","否","70+","2022/05/04",1,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","M","否","70+","2022/05/05",1,2
"嚴重特殊傳染性肺炎","南投縣","名間鄉","M","否","70+","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","F","否","2","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","F","否","35-39","2022/05/03",1,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","F","否","35-39","2022/05/05",NA,1
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","F","否","5-9","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","M","否","20-24","2022/05/05",NA,1
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","M","否","25-29","2022/05/05",NA,1
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","M","否","25-29","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","M","否","5-9","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","M","否","50-54","2022/05/03",1,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","M","否","50-54","2022/05/05",NA,1
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","M","否","55-59","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","15-19","2022/05/05",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","15-19","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","20-24","2022/05/03",2,3
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","20-24","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","25-29","2022/05/02",3,2
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","25-29","2022/05/06",3,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","30-34","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","45-49","2022/05/06",2,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","5-9","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","50-54","2022/05/06",3,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","10-14","2022/05/06",3,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","15-19","2022/05/06",5,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","20-24","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","25-29","2022/05/05",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","25-29","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","30-34","2022/05/06",2,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","40-44","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","45-49","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","5-9","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","50-54","2022/05/04",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","50-54","2022/05/06",3,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","55-59","2022/05/05",NA,1
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","55-59","2022/05/06",2,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","70+","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","水里鄉","F","否","15-19","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","水里鄉","F","否","70+","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","水里鄉","M","否","15-19","2022/05/01",1,NA
"嚴重特殊傳染性肺炎","南投縣","水里鄉","M","否","15-19","2022/05/05",NA,1
"嚴重特殊傳染性肺炎","南投縣","水里鄉","M","否","20-24","2022/05/05",1,NA
"嚴重特殊傳染性肺炎","南投縣","水里鄉","M","否","35-39","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","10-14","2022/05/04",2,1
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","15-19","2022/05/06",2,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","25-29","2022/05/05",2,1
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","25-29","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","30-34","2022/05/02",NA,1
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","35-39","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","35-39","2022/05/07",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","40-44","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","5-9","2022/05/04",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","50-54","2022/05/04",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","50-54","2022/05/05",NA,1
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","55-59","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","F","否","70+","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","1","2022/05/02",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","1","2022/05/05",NA,1
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","15-19","2022/05/04",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","15-19","2022/05/05",NA,1
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","15-19","2022/05/06",3,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","20-24","2022/05/03",1,2
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","25-29","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","30-34","2022/05/04",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","35-39","2022/05/05",NA,1
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","45-49","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","5-9","2022/05/05",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","50-54","2022/05/06",2,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","M","否","55-59","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","U","否","55-59","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","U","否","60-64","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","F","否","10-14","2022/05/06",2,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","F","否","15-19","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","F","否","20-24","2022/05/03",6,5
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","F","否","20-24","2022/05/06",5,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","F","否","25-29","2022/05/06",2,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","F","否","30-34","2022/05/04",3,2
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","F","否","30-34","2022/05/05",3,1
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","F","否","30-34","2022/05/06",2,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","F","否","35-39","2022/04/30",2,1
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","F","否","35-39","2022/05/06",3,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","F","否","4","2022/05/05",1,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","F","否","4","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","F","否","40-44","2022/05/04",3,2
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","F","否","40-44","2022/05/05",3,2
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","F","否","40-44","2022/05/06",8,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","F","否","45-49","2022/05/06",7,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","F","否","5-9","2022/05/05",1,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","F","否","5-9","2022/05/06",2,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","F","否","50-54","2022/05/07",1,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","F","否","55-59","2022/04/26",2,1
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","F","否","55-59","2022/04/27",NA,1
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","F","否","55-59","2022/05/01",1,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","F","否","55-59","2022/05/05",3,1
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","F","否","55-59","2022/05/06",5,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","F","否","60-64","2022/05/05",1,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","F","否","60-64","2022/05/06",3,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","F","否","70+","2022/05/06",2,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","10-14","2022/05/04",1,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","10-14","2022/05/05",NA,1
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","10-14","2022/05/06",2,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","15-19","2022/05/01",1,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","15-19","2022/05/02",1,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","15-19","2022/05/04",5,3
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","15-19","2022/05/06",6,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","2","2022/05/06",2,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","20-24","2022/05/03",2,1
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","20-24","2022/05/04",2,1
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","20-24","2022/05/05",NA,1
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","20-24","2022/05/06",4,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","25-29","2022/05/03",1,2
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","25-29","2022/05/06",2,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","30-34","2022/05/02",1,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","30-34","2022/05/06",2,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","35-39","2022/05/03",2,3
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","35-39","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","5-9","2022/05/05",1,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","5-9","2022/05/06",3,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","50-54","2022/05/06",2,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","55-59","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","60-64","2022/05/03",1,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","60-64","2022/05/05",NA,1
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","60-64","2022/05/06",4,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","65-69","2022/05/06",4,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","70+","2022/05/02",1,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","70+","2022/05/04",NA,1
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","70+","2022/05/05",1,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","M","否","70+","2022/05/06",3,NA
"嚴重特殊傳染性肺炎","南投縣","集集鎮","F","否","10-14","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","集集鎮","F","否","20-24","2022/05/04",NA,1
"嚴重特殊傳染性肺炎","南投縣","集集鎮","F","否","20-24","2022/05/07",1,NA
"嚴重特殊傳染性肺炎","南投縣","集集鎮","F","否","25-29","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","集集鎮","M","否","15-19","2022/05/05",2,1
"嚴重特殊傳染性肺炎","南投縣","集集鎮","M","否","20-24","2022/05/05",1,NA
"嚴重特殊傳染性肺炎","南投縣","集集鎮","M","否","25-29","2022/05/02",1,NA
"嚴重特殊傳染性肺炎","南投縣","集集鎮","M","否","40-44","2022/05/06",2,NA
"嚴重特殊傳染性肺炎","南投縣","集集鎮","M","否","50-54","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","集集鎮","M","否","55-59","2022/05/05",NA,1
"嚴重特殊傳染性肺炎","南投縣","魚池鄉","F","否","25-29","2022/05/04",1,NA
"嚴重特殊傳染性肺炎","南投縣","魚池鄉","F","否","25-29","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","魚池鄉","F","否","50-54","2022/05/04",1,NA
"嚴重特殊傳染性肺炎","南投縣","魚池鄉","M","否","20-24","2022/05/04",1,NA
"嚴重特殊傳染性肺炎","南投縣","魚池鄉","M","否","50-54","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","魚池鄉","M","否","60-64","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","鹿谷鄉","F","否","10-14","2022/05/05",1,NA
"嚴重特殊傳染性肺炎","南投縣","鹿谷鄉","F","否","25-29","2022/05/05",NA,1
"嚴重特殊傳染性肺炎","南投縣","鹿谷鄉","F","否","35-39","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","南投縣","鹿谷鄉","M","否","40-44","2022/05/05",1,NA
"嚴重特殊傳染性肺炎","南投縣","鹿谷鄉","M","否","45-49","2022/05/04",NA,1
"嚴重特殊傳染性肺炎","南投縣","鹿谷鄉","M","否","50-54","2022/05/05",NA,1
"嚴重特殊傳染性肺炎","南投縣","鹿谷鄉","M","否","70+","2022/05/05",1,NA
"嚴重特殊傳染性肺炎","台中市","中區","F","否","10-14","2022/05/05",NA,1
"嚴重特殊傳染性肺炎","台中市","中區","F","否","10-14","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","台中市","中區","F","否","20-24","2022/05/05",2,NA
"嚴重特殊傳染性肺炎","台中市","中區","F","否","25-29","2022/05/03",2,1
"嚴重特殊傳染性肺炎","台中市","中區","F","否","25-29","2022/05/05",1,NA
"嚴重特殊傳染性肺炎","台中市","中區","F","否","25-29","2022/05/06",2,NA
"嚴重特殊傳染性肺炎","台中市","中區","F","否","30-34","2022/05/05",1,NA
"嚴重特殊傳染性肺炎","台中市","中區","F","否","30-34","2022/05/06",3,NA
"嚴重特殊傳染性肺炎","台中市","中區","F","否","35-39","2022/05/04",2,1
"嚴重特殊傳染性肺炎","台中市","中區","F","否","50-54","2022/05/04",2,1
"嚴重特殊傳染性肺炎","台中市","中區","F","否","60-64","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","台中市","中區","F","否","65-69","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","台中市","中區","M","否","20-24","2022/05/03",1,2
"嚴重特殊傳染性肺炎","台中市","中區","M","否","20-24","2022/05/06",2,NA
"嚴重特殊傳染性肺炎","台中市","中區","M","否","25-29","2022/05/04",5,3
"嚴重特殊傳染性肺炎","台中市","中區","M","否","30-34","2022/05/04",14,NA
"嚴重特殊傳染性肺炎","台中市","中區","M","否","30-34","2022/05/05",3,NA
"嚴重特殊傳染性肺炎","台中市","中區","M","否","35-39","2022/05/04",4,1
"嚴重特殊傳染性肺炎","台中市","中區","M","否","35-39","2022/05/05",2,NA
"嚴重特殊傳染性肺炎","台中市","中區","M","否","35-39","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","台中市","中區","M","否","35-39","2022/05/07",1,NA
"嚴重特殊傳染性肺炎","台中市","中區","M","否","40-44","2022/05/03",1,NA
"嚴重特殊傳染性肺炎","台中市","中區","M","否","40-44","2022/05/04",5,3
"嚴重特殊傳染性肺炎","台中市","中區","M","否","5-9","2022/05/05",1,NA
"嚴重特殊傳染性肺炎","台中市","中區","M","否","50-54","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","台中市","中區","M","否","55-59","2022/05/05",1,NA
"嚴重特殊傳染性肺炎","台中市","中區","M","否","65-69","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","台中市","中區","M","否","70+","2022/05/06",2,NA
"嚴重特殊傳染性肺炎","台中市","北區","F","否","0","2022/05/05",1,NA
"嚴重特殊傳染性肺炎","台中市","北區","F","否","1","2022/05/05",1,NA
"嚴重特殊傳染性肺炎","台中市","北區","F","否","1","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","台中市","北區","F","否","10-14","2022/05/03",3,2
"嚴重特殊傳染性肺炎","台中市","北區","F","否","10-14","2022/05/04",2,1
"嚴重特殊傳染性肺炎","台中市","北區","F","否","10-14","2022/05/05",6,3
"嚴重特殊傳染性肺炎","台中市","北區","F","否","10-14","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","台中市","北區","F","否","15-19","2022/05/01",2,3
"嚴重特殊傳染性肺炎","台中市","北區","F","否","15-19","2022/05/02",10,9
"嚴重特殊傳染性肺炎","台中市","北區","F","否","15-19","2022/05/04",5,2
"嚴重特殊傳染性肺炎","台中市","北區","F","否","15-19","2022/05/05",3,2
"嚴重特殊傳染性肺炎","台中市","北區","F","否","15-19","2022/05/06",1,NA
"嚴重特殊傳染性肺炎","台中市","北區","F","否","20-24","2022/04/29",6,7
"嚴重特殊傳染性肺炎","台中市","北區","F","否","20-24","2022/05/01",14,13
"嚴重特殊傳染性肺炎","台中市","北區","F","否","20-24","2022/05/02",12,9
"嚴重特殊傳染性肺炎","台中市","北區","F","否","20-24","2022/05/04",7,2
"嚴重特殊傳染性肺炎","台中市","北區","F","否","20-24","2022/05/05",8,1
"嚴重特殊傳染性肺炎","台中市","北區","F","否","20-24","2022/05/06",6,NA
"嚴重特殊傳染性肺炎","台中市","北區","F","否","25-29","2022/05/02",17,15
"嚴重特殊傳染性肺炎","台中市","北區","F","否","25-29","2022/05/03",11,8
"嚴重特殊傳染性肺炎","台中市","北區","F","否","25-29","2022/05/04",5,6
"嚴重特殊傳染性肺炎","台中市","北區","F","否","25-29","2022/05/05",6,4
"嚴重特殊傳染性肺炎","台中市","北區","F","否","25-29","2022/05/06",6,NA
"嚴重特殊傳染性肺炎","台中市","北區","F","否","30-34","2022/05/01",10,12
"嚴重特殊傳染性肺炎","台中市","北區","F","否","30-34","2022/05/02",15,12
"嚴重特殊傳染性肺炎","台中市","北區","F","否","30-34","2022/05/03",4,3
"嚴重特殊傳染性肺炎","台中市","北區","F","否","30-34","2022/05/04",5,4
"嚴重特殊傳染性肺炎","台中市","北區","F","否","30-34","2022/05/05",5,2
"嚴重特殊傳染性肺炎","台中市","北區","F","否","30-34","2022/05/06",3,NA
