"確定病名","發病年份","發病週別","縣市","鄉鎮","性別","是否為境外移入","年齡層","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","2021","23","台北市","北投區","M","否","15-19",2,1
"嚴重特殊傳染性肺炎","2021","23","台北市","士林區","F","否","65-69",2,1
"嚴重特殊傳染性肺炎","2021","23","台北市","士林區","M","否","25-29",5,4
"嚴重特殊傳染性肺炎","2021","23","台北市","大同區","F","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","大同區","M","否","70+",3,2
"嚴重特殊傳染性肺炎","2021","23","台北市","大安區","F","否","50-54",4,3
"嚴重特殊傳染性肺炎","2021","23","台北市","大安區","M","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","23","台北市","文山區","F","否","10-14",3,2
"嚴重特殊傳染性肺炎","2021","23","台北市","文山區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","文山區","M","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","23","台北市","萬華區","F","否","60-64",7,6
"嚴重特殊傳染性肺炎","2021","23","台北市","萬華區","M","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","仁愛區","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","仁愛區","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","安樂區","F","否","0",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","安樂區","F","否","20-24",2,1
"嚴重特殊傳染性肺炎","2021","23","基隆市","安樂區","F","否","5-9",2,1
"嚴重特殊傳染性肺炎","2021","23","基隆市","安樂區","M","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","安樂區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","安樂區","M","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","23","宜蘭縣","壯圍鄉","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","23","宜蘭縣","宜蘭市","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","23","彰化縣","員林市","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","23","彰化縣","彰化市","F","否","0",1,NA
"嚴重特殊傳染性肺炎","2021","23","彰化縣","田中鎮","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","三重區","F","否","25-29",3,1
"嚴重特殊傳染性肺炎","2021","23","新北市","三重區","F","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","三重區","F","否","45-49",6,4
"嚴重特殊傳染性肺炎","2021","23","新北市","三重區","F","否","50-54",5,4
"嚴重特殊傳染性肺炎","2021","23","新北市","三重區","F","否","60-64",6,5
"嚴重特殊傳染性肺炎","2021","23","新北市","三重區","M","否","50-54",8,6
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","F","否","20-24",5,4
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","F","否","55-59",7,6
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","F","否","70+",11,10
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","M","否","35-39",6,5
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","M","否","45-49",6,4
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","M","否","50-54",5,4
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","M","否","55-59",4,3
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","M","否","60-64",4,2
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","M","否","70+",9,8
"嚴重特殊傳染性肺炎","2021","23","新北市","土城區","F","否","15-19",3,2
"嚴重特殊傳染性肺炎","2021","23","新北市","土城區","F","否","25-29",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","土城區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","土城區","F","否","45-49",3,1
"嚴重特殊傳染性肺炎","2021","23","新北市","土城區","F","否","55-59",5,3
"嚴重特殊傳染性肺炎","2021","23","新北市","土城區","F","否","60-64",3,2
"嚴重特殊傳染性肺炎","2021","23","新北市","土城區","F","否","70+",5,4
"嚴重特殊傳染性肺炎","2021","23","新北市","土城區","M","否","45-49",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","土城區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","土城區","M","否","70+",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","新店區","F","否","45-49",3,1
"嚴重特殊傳染性肺炎","2021","23","新北市","新店區","F","否","60-64",6,5
"嚴重特殊傳染性肺炎","2021","23","新北市","新店區","F","否","70+",4,2
"嚴重特殊傳染性肺炎","2021","23","新北市","新店區","M","否","15-19",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","新店區","M","否","50-54",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","新店區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","新莊區","F","否","2",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","新莊區","F","否","35-39",5,3
"嚴重特殊傳染性肺炎","2021","23","新北市","新莊區","F","否","4",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","新莊區","F","否","60-64",8,5
"嚴重特殊傳染性肺炎","2021","23","新北市","新莊區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","新莊區","M","否","70+",4,3
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","F","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","F","否","35-39",7,6
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","F","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","F","否","45-49",4,3
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","F","否","55-59",5,4
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","M","否","25-29",5,4
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","M","否","50-54",4,3
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","M","否","55-59",7,6
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","M","否","65-69",4,3
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","M","否","70+",9,8
"嚴重特殊傳染性肺炎","2021","23","新北市","樹林區","F","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","樹林區","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","F","否","30-34",5,4
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","F","否","35-39",3,2
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","F","否","50-54",7,5
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","F","否","55-59",8,7
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","F","否","60-64",7,6
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","M","否","65-69",3,2
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","M","否","70+",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","汐止區","F","否","65-69",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","汐止區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","蘆洲區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","蘆洲區","M","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","蘆洲區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","蘆洲區","M","否","65-69",5,4
"嚴重特殊傳染性肺炎","2021","23","新北市","金山區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","鶯歌區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","23","新竹縣","竹東鎮","F","否","70+",2,1
"嚴重特殊傳染性肺炎","2021","23","新竹縣","竹東鎮","M","否","55-59",2,1
"嚴重特殊傳染性肺炎","2021","23","桃園市","中壢區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","23","桃園市","中壢區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","23","桃園市","中壢區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","23","桃園市","蘆竹區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","23","澎湖縣","湖西鄉","M","否","60-64",NA,1
"嚴重特殊傳染性肺炎","2021","23","花蓮縣","秀林鄉","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","23","花蓮縣","秀林鄉","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","23","花蓮縣","秀林鄉","M","否","0",1,NA
"嚴重特殊傳染性肺炎","2021","23","花蓮縣","秀林鄉","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","竹南鎮","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","竹南鎮","M","否","25-29",30,32
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","竹南鎮","M","否","30-34",29,30
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","竹南鎮","M","否","40-44",1,2
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","造橋鄉","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","造橋鄉","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","頭份市","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","頭份市","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","23","雲林縣","虎尾鎮","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","北投區","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","北投區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","北投區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","南港區","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","士林區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","士林區","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","大同區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","大同區","F","否","60-64",2,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","大同區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","大同區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","大安區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","文山區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","萬華區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","萬華區","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","萬華區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","萬華區","M","否","10-14",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","萬華區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","24","台北市","萬華區","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","24","基隆市","七堵區","F","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","24","基隆市","仁愛區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","24","基隆市","仁愛區","M","否","70+",3,NA
"嚴重特殊傳染性肺炎","2021","24","基隆市","安樂區","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","三重區","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","土城區","F","否","25-29",2,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","土城區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","新店區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","新店區","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","樹林區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","樹林區","M","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","汐止區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","24","新竹縣","竹東鎮","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","24","桃園市","中壢區","F","否","1",1,NA
"嚴重特殊傳染性肺炎","2021","24","桃園市","中壢區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","24","桃園市","中壢區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","24","桃園市","中壢區","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","24","桃園市","中壢區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","24","桃園市","大溪區","F","否","45-49",1,NA
