"確定病名","發病年份","發病週別","縣市","鄉鎮","性別","是否為境外移入","年齡層","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","2021","23","基隆市","中山區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","中山區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","中山區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","安樂區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","暖暖區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","23","基隆市","暖暖區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","23","宜蘭縣","宜蘭市","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","23","彰化縣","彰化市","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","23","彰化縣","彰化市","F","否","4",1,NA
"嚴重特殊傳染性肺炎","2021","23","彰化縣","彰化市","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","23","彰化縣","溪湖鎮","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","三重區","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","三重區","F","否","40-44",3,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","三重區","F","否","45-49",4,3
"嚴重特殊傳染性肺炎","2021","23","新北市","三重區","F","否","50-54",3,2
"嚴重特殊傳染性肺炎","2021","23","新北市","三重區","F","否","55-59",4,3
"嚴重特殊傳染性肺炎","2021","23","新北市","三重區","F","否","60-64",3,2
"嚴重特殊傳染性肺炎","2021","23","新北市","三重區","F","否","65-69",2,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","三重區","F","否","70+",4,3
"嚴重特殊傳染性肺炎","2021","23","新北市","三重區","M","否","10-14",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","三重區","M","否","25-29",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","三重區","M","否","50-54",4,3
"嚴重特殊傳染性肺炎","2021","23","新北市","三重區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","三重區","M","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","三重區","M","否","65-69",3,1
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","F","否","20-24",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","F","否","25-29",5,4
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","F","否","30-34",3,2
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","F","否","35-39",4,3
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","F","否","45-49",5,4
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","F","否","50-54",3,1
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","F","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","F","否","65-69",5,3
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","F","否","70+",7,4
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","M","否","30-34",4,3
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","M","否","35-39",3,2
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","M","否","40-44",3,2
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","M","否","45-49",3,2
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","M","否","55-59",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","中和區","M","否","70+",8,5
"嚴重特殊傳染性肺炎","2021","23","新北市","五股區","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","五股區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","土城區","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","土城區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","土城區","M","否","2",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","新店區","F","否","0",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","新店區","F","否","10-14",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","新店區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","新店區","F","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","新店區","F","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","新店區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","新店區","F","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","新店區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","新莊區","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","新莊區","F","否","55-59",3,1
"嚴重特殊傳染性肺炎","2021","23","新北市","新莊區","F","否","60-64",5,4
"嚴重特殊傳染性肺炎","2021","23","新北市","新莊區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","新莊區","M","否","25-29",5,4
"嚴重特殊傳染性肺炎","2021","23","新北市","新莊區","M","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","新莊區","M","否","35-39",3,1
"嚴重特殊傳染性肺炎","2021","23","新北市","新莊區","M","否","70+",3,2
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","F","否","15-19",2,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","F","否","3",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","F","否","35-39",4,3
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","F","否","45-49",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","F","否","55-59",3,2
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","F","否","70+",5,4
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","M","否","25-29",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","M","否","60-64",4,1
"嚴重特殊傳染性肺炎","2021","23","新北市","板橋區","M","否","70+",4,3
"嚴重特殊傳染性肺炎","2021","23","新北市","林口區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","樹林區","F","否","1",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","樹林區","M","否","35-39",3,1
"嚴重特殊傳染性肺炎","2021","23","新北市","樹林區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","樹林區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","F","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","F","否","40-44",3,2
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","F","否","50-54",3,2
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","F","否","55-59",5,4
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","F","否","60-64",5,3
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","F","否","70+",3,2
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","M","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","永和區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","汐止區","F","否","2",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","汐止區","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","汐止區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","泰山區","F","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","淡水區","F","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","石碇區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","石碇區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","石門區","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","萬里區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","蘆洲區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","蘆洲區","F","否","45-49",2,1
"嚴重特殊傳染性肺炎","2021","23","新北市","蘆洲區","M","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","蘆洲區","M","否","65-69",3,2
"嚴重特殊傳染性肺炎","2021","23","新北市","蘆洲區","M","否","70+",4,2
"嚴重特殊傳染性肺炎","2021","23","新北市","金山區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","23","新北市","金山區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","23","新竹市","東區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","23","新竹市","香山區","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","23","新竹縣","橫山鄉","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","23","新竹縣","竹東鎮","F","否","40-44",2,NA
"嚴重特殊傳染性肺炎","2021","23","新竹縣","竹東鎮","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","23","新竹縣","竹東鎮","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","23","新竹縣","竹東鎮","F","否","55-59",2,1
"嚴重特殊傳染性肺炎","2021","23","新竹縣","竹東鎮","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","23","新竹縣","竹東鎮","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","23","新竹縣","竹東鎮","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","23","新竹縣","竹東鎮","M","否","70+",3,NA
"嚴重特殊傳染性肺炎","2021","23","桃園市","八德區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","23","桃園市","八德區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","23","桃園市","大溪區","F","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","23","桃園市","大溪區","M","否","0",2,NA
"嚴重特殊傳染性肺炎","2021","23","桃園市","桃園區","F","否","25-29",2,1
"嚴重特殊傳染性肺炎","2021","23","桃園市","桃園區","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","23","桃園市","桃園區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","23","桃園市","桃園區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","23","桃園市","桃園區","M","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","23","桃園市","桃園區","M","否","4",1,NA
"嚴重特殊傳染性肺炎","2021","23","桃園市","桃園區","M","否","45-49",2,1
"嚴重特殊傳染性肺炎","2021","23","桃園市","桃園區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","23","桃園市","蘆竹區","F","否","55-59",2,NA
"嚴重特殊傳染性肺炎","2021","23","桃園市","龜山區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","23","桃園市","龜山區","M","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","23","桃園市","龜山區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","23","桃園市","龜山區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","23","空值","空值","M","是","35-39",2,1
"嚴重特殊傳染性肺炎","2021","23","花蓮縣","吉安鄉","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","23","花蓮縣","花蓮市","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","竹南鎮","F","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","竹南鎮","F","否","25-29",20,9
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","竹南鎮","F","否","30-34",13,6
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","竹南鎮","M","否","25-29",31,17
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","竹南鎮","M","否","30-34",27,18
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","竹南鎮","M","否","35-39",11,5
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","竹南鎮","M","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","竹南鎮","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","苗栗市","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","造橋鄉","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","23","苗栗縣","頭份市","M","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","23","雲林縣","麥寮鄉","F","否","45-49",1,NA
