"確定病名","發病年份","發病週別","縣市","鄉鎮","性別","是否為境外移入","年齡層","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","F","否","45-49",1,2
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","F","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","F","否","55-59",4,3
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","F","否","65-69",2,1
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","F","否","70+",10,7
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","M","否","20-24",6,4
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","M","否","25-29",4,1
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","M","否","45-49",4,2
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","M","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","M","否","50-54",3,2
"嚴重特殊傳染性肺炎","2021","24","新北市","中和區","M","否","70+",7,5
"嚴重特殊傳染性肺炎","2021","24","新北市","五股區","M","否","10-14",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","八里區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","八里區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","土城區","F","否","25-29",3,2
"嚴重特殊傳染性肺炎","2021","24","新北市","土城區","F","否","30-34",3,2
"嚴重特殊傳染性肺炎","2021","24","新北市","土城區","F","否","35-39",3,2
"嚴重特殊傳染性肺炎","2021","24","新北市","土城區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","土城區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","土城區","F","否","70+",2,1
"嚴重特殊傳染性肺炎","2021","24","新北市","土城區","M","否","35-39",3,2
"嚴重特殊傳染性肺炎","2021","24","新北市","土城區","M","否","70+",2,1
"嚴重特殊傳染性肺炎","2021","24","新北市","新店區","F","否","45-49",2,1
"嚴重特殊傳染性肺炎","2021","24","新北市","新店區","F","否","70+",3,2
"嚴重特殊傳染性肺炎","2021","24","新北市","新店區","M","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","新店區","M","否","20-24",2,1
"嚴重特殊傳染性肺炎","2021","24","新北市","新店區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","新店區","M","否","55-59",3,2
"嚴重特殊傳染性肺炎","2021","24","新北市","新店區","M","否","70+",4,3
"嚴重特殊傳染性肺炎","2021","24","新北市","新莊區","F","否","1",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","新莊區","F","否","35-39",4,2
"嚴重特殊傳染性肺炎","2021","24","新北市","新莊區","F","否","4",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","新莊區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","新莊區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","新莊區","F","否","60-64",3,2
"嚴重特殊傳染性肺炎","2021","24","新北市","新莊區","M","否","35-39",5,4
"嚴重特殊傳染性肺炎","2021","24","新北市","新莊區","M","否","40-44",3,2
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","F","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","F","否","45-49",3,2
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","F","否","60-64",2,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","F","否","65-69",3,2
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","F","否","70+",5,2
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","M","否","25-29",3,2
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","M","否","35-39",6,5
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","M","否","40-44",5,2
"嚴重特殊傳染性肺炎","2021","24","新北市","板橋區","M","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","樹林區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","永和區","F","否","45-49",2,3
"嚴重特殊傳染性肺炎","2021","24","新北市","永和區","F","否","55-59",2,1
"嚴重特殊傳染性肺炎","2021","24","新北市","永和區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","永和區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","淡水區","M","否","65-69",2,1
"嚴重特殊傳染性肺炎","2021","24","新北市","蘆洲區","F","否","10-14",2,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","蘆洲區","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","金山區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","鶯歌區","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","24","新竹市","東區","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","24","新竹市","東區","M","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","24","新竹縣","竹東鎮","F","否","70+",6,5
"嚴重特殊傳染性肺炎","2021","24","新竹縣","竹東鎮","M","否","70+",7,5
"嚴重特殊傳染性肺炎","2021","24","桃園市","中壢區","M","否","70+",2,1
"嚴重特殊傳染性肺炎","2021","24","桃園市","大溪區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","24","桃園市","桃園區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","24","桃園市","桃園區","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","24","桃園市","楊梅區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","24","桃園市","龜山區","F","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","24","苗栗縣","竹南鎮","M","否","30-34",25,26
