"確定病名","發病年份","發病週別","縣市","鄉鎮","性別","是否為境外移入","年齡層","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","2021","26","台北市","士林區","M","否","10-14",2,1
"嚴重特殊傳染性肺炎","2021","26","台北市","大同區","F","否","10-14",NA,1
"嚴重特殊傳染性肺炎","2021","26","台北市","大同區","F","否","45-49",NA,1
"嚴重特殊傳染性肺炎","2021","26","台北市","文山區","F","否","55-59",NA,1
"嚴重特殊傳染性肺炎","2021","26","台北市","萬華區","F","否","65-69",5,4
"嚴重特殊傳染性肺炎","2021","26","台北市","萬華區","M","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","26","新北市","三重區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","26","新北市","中和區","M","否","70+",2,1
"嚴重特殊傳染性肺炎","2021","27","台中市","西屯區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","27","台北市","中山區","F","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","27","台北市","中山區","M","否","0",NA,1
"嚴重特殊傳染性肺炎","2021","27","台北市","中山區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","27","台北市","南港區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","27","台北市","士林區","M","否","10-14",NA,1
"嚴重特殊傳染性肺炎","2021","27","台北市","士林區","M","否","2",NA,1
"嚴重特殊傳染性肺炎","2021","27","台北市","大安區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","27","台北市","大安區","M","否","25-29",2,1
"嚴重特殊傳染性肺炎","2021","27","台北市","文山區","F","否","55-59",2,NA
"嚴重特殊傳染性肺炎","2021","27","台北市","松山區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","27","台北市","萬華區","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","27","台北市","萬華區","F","否","65-69",NA,1
"嚴重特殊傳染性肺炎","2021","27","台北市","萬華區","M","否","3",2,NA
"嚴重特殊傳染性肺炎","2021","27","台北市","萬華區","M","否","40-44",4,3
"嚴重特殊傳染性肺炎","2021","27","台北市","萬華區","M","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","27","台北市","萬華區","M","否","50-54",3,2
"嚴重特殊傳染性肺炎","2021","27","基隆市","七堵區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","27","彰化縣","鹿港鎮","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","27","新北市","三重區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","27","新北市","三重區","M","否","40-44",3,2
"嚴重特殊傳染性肺炎","2021","27","新北市","中和區","F","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","27","新北市","中和區","F","否","55-59",3,2
"嚴重特殊傳染性肺炎","2021","27","新北市","中和區","F","否","70+",2,1
"嚴重特殊傳染性肺炎","2021","27","新北市","五股區","M","否","0",1,NA
"嚴重特殊傳染性肺炎","2021","27","新北市","土城區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","27","新北市","土城區","M","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","27","新北市","新莊區","F","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","27","新北市","新莊區","M","否","15-19",4,3
"嚴重特殊傳染性肺炎","2021","27","新北市","新莊區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","27","新北市","新莊區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","27","新北市","板橋區","F","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","27","新北市","板橋區","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","27","新北市","板橋區","F","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","27","新北市","板橋區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","27","新北市","永和區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","27","新北市","泰山區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","27","新北市","深坑區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","27","新北市","鶯歌區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","27","新竹市","東區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","27","新竹縣","竹東鎮","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","27","桃園市","中壢區","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","27","桃園市","龜山區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","27","桃園市","龜山區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","27","空值","空值","F","是","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","27","空值","空值","M","是","35-39",2,NA
"嚴重特殊傳染性肺炎","2021","27","空值","空值","M","是","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","28","台北市","士林區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","28","新北市","板橋區","F","否","50-54",1,NA
