"確定病名","發病年份","發病週別","縣市","鄉鎮","性別","是否為境外移入","年齡層","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","2021","24","台北市","中山區","F","否","15-19",NA,1
"嚴重特殊傳染性肺炎","2021","24","台北市","士林區","F","否","65-69",4,3
"嚴重特殊傳染性肺炎","2021","24","台北市","士林區","F","否","70+",18,17
"嚴重特殊傳染性肺炎","2021","24","台北市","萬華區","M","否","40-44",3,4
"嚴重特殊傳染性肺炎","2021","24","基隆市","仁愛區","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","24","基隆市","仁愛區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","24","基隆市","暖暖區","M","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","24","新北市","三重區","F","否","40-44",2,3
"嚴重特殊傳染性肺炎","2021","24","新北市","新莊區","F","否","3",1,NA
"嚴重特殊傳染性肺炎","2021","24","新北市","新莊區","F","否","5-9",NA,1
"嚴重特殊傳染性肺炎","2021","24","新北市","新莊區","M","否","60-64",3,2
"嚴重特殊傳染性肺炎","2021","24","新北市","汐止區","F","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","北投區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","25","台北市","士林區","F","否","55-59",NA,1
"嚴重特殊傳染性肺炎","2021","25","台北市","士林區","F","否","65-69",1,2
"嚴重特殊傳染性肺炎","2021","25","台北市","士林區","F","否","70+",NA,1
"嚴重特殊傳染性肺炎","2021","25","台北市","大同區","F","否","55-59",NA,1
"嚴重特殊傳染性肺炎","2021","25","基隆市","仁愛區","F","否","25-29",NA,1
"嚴重特殊傳染性肺炎","2021","25","基隆市","仁愛區","F","否","30-34",NA,1
"嚴重特殊傳染性肺炎","2021","25","基隆市","暖暖區","M","否","35-39",NA,1
"嚴重特殊傳染性肺炎","2021","25","新北市","三重區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","25","新北市","新莊區","F","否","3",NA,1
"嚴重特殊傳染性肺炎","2021","25","新北市","新莊區","F","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","25","新北市","新莊區","M","否","60-64",NA,1
"嚴重特殊傳染性肺炎","2021","26","台北市","信義區","F","否","70+",NA,1
"嚴重特殊傳染性肺炎","2021","26","台北市","北投區","M","否","35-39",1,2
"嚴重特殊傳染性肺炎","2021","26","新北市","五股區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","26","新北市","五股區","M","否","0",1,NA
"嚴重特殊傳染性肺炎","2021","27","台北市","萬華區","F","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","27","台北市","萬華區","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","27","台北市","萬華區","M","否","65-69",3,2
"嚴重特殊傳染性肺炎","2021","27","新北市","五股區","F","否","30-34",NA,1
"嚴重特殊傳染性肺炎","2021","27","新北市","五股區","M","否","0",NA,1
"嚴重特殊傳染性肺炎","2021","27","新北市","板橋區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","28","台中市","太平區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","28","台中市","西屯區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","28","台北市","中正區","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","28","台北市","信義區","F","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","28","台北市","內湖區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","28","台北市","士林區","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","28","台北市","士林區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","28","台北市","士林區","M","否","10-14",1,NA
"嚴重特殊傳染性肺炎","2021","28","台北市","萬華區","M","否","45-49",2,1
"嚴重特殊傳染性肺炎","2021","28","新北市","新店區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","28","新北市","板橋區","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","28","新北市","板橋區","M","否","20-24",NA,1
"嚴重特殊傳染性肺炎","2021","28","桃園市","中壢區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","28","桃園市","八德區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","28","桃園市","蘆竹區","M","否","10-14",1,NA
"嚴重特殊傳染性肺炎","2021","28","空值","空值","F","是","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","28","空值","空值","M","是","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","28","空值","空值","M","是","20-24",2,NA
"嚴重特殊傳染性肺炎","2021","28","空值","空值","M","是","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","28","空值","空值","M","是","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","28","空值","空值","M","是","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","28","空值","空值","M","是","65-69",2,NA
"嚴重特殊傳染性肺炎","2021","28","空值","空值","M","是","70+",1,NA
