"確定病名","縣市","鄉鎮","性別","是否為境外移入","年齡層","發病日","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","25-29","2022/07/22",3,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","25-29","2022/07/23",2,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","25-29","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","30-34","2022/05/31",2,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","35-39","2022/07/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","4","2022/07/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","40-44","2022/05/28",2,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","45-49","2022/05/20",4,3
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","45-49","2022/07/21",1,2
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","5-9","2022/05/28",5,4
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","5-9","2022/07/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","50-54","2022/07/23",3,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","55-59","2022/07/22",2,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","55-59","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","65-69","2022/05/31",2,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","65-69","2022/07/20",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","70+","2022/06/01",6,5
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","70+","2022/07/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","1","2022/07/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","1","2022/07/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","10-14","2022/07/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","10-14","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","15-19","2022/05/31",2,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","2","2022/07/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","2","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","25-29","2022/05/30",2,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","25-29","2022/07/23",3,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","25-29","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","30-34","2022/06/01",1,2
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","30-34","2022/07/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","40-44","2022/05/31",1,2
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","45-49","2022/07/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","45-49","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","5-9","2022/05/31",4,3
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","5-9","2022/07/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","55-59","2022/07/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","65-69","2022/05/31",2,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","65-69","2022/07/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","70+","2022/07/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","0","2022/05/30",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","0","2022/07/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","0","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","1","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","10-14","2022/07/20",3,2
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","10-14","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","15-19","2022/05/31",2,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","15-19","2022/07/22",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","15-19","2022/07/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","2","2022/07/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","20-24","2022/05/31",2,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","20-24","2022/07/21",NA,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","20-24","2022/07/22",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","25-29","2022/05/28",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","25-29","2022/05/30",4,3
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","25-29","2022/06/01",4,3
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","25-29","2022/07/22",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","25-29","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","30-34","2022/07/22",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","30-34","2022/07/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","30-34","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","35-39","2022/07/21",2,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","35-39","2022/07/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","35-39","2022/07/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","4","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","40-44","2022/07/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","40-44","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","45-49","2022/06/01",4,3
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","45-49","2022/07/24",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","5-9","2022/05/30",2,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","5-9","2022/07/24",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","50-54","2022/07/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","55-59","2022/05/25",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","55-59","2022/07/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","60-64","2022/05/28",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","60-64","2022/07/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","65-69","2022/05/30",2,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","70+","2022/07/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","70+","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","0","2022/05/26",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","1","2022/07/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","10-14","2022/07/21",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","10-14","2022/07/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","10-14","2022/07/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","15-19","2022/05/30",5,4
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","15-19","2022/07/22",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","20-24","2022/05/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","20-24","2022/05/28",3,2
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","20-24","2022/06/01",NA,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","25-29","2022/05/28",3,2
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","25-29","2022/05/31",4,3
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","25-29","2022/06/01",3,2
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","25-29","2022/07/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","3","2022/07/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","30-34","2022/05/29",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","30-34","2022/05/30",3,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","30-34","2022/07/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","35-39","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","4","2022/07/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","40-44","2022/05/31",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","40-44","2022/07/21",2,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","40-44","2022/07/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","45-49","2022/05/30",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","5-9","2022/07/21",3,2
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","5-9","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","50-54","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","55-59","2022/07/23",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","60-64","2022/05/31",2,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","70+","2022/07/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","70+","2022/07/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","0","2022/07/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","1","2022/07/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","10-14","2022/05/31",13,14
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","10-14","2022/07/20",5,6
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","10-14","2022/07/22",4,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","10-14","2022/07/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","10-14","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","15-19","2022/05/28",6,7
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","15-19","2022/05/30",8,7
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","15-19","2022/05/31",13,12
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","15-19","2022/07/20",2,3
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","15-19","2022/07/21",2,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","15-19","2022/07/22",2,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","2","2022/07/20",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","2","2022/07/21",2,3
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","2","2022/07/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","2","2022/07/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","2","2022/07/24",2,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","20-24","2022/05/27",6,5
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","20-24","2022/05/28",11,10
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","20-24","2022/05/29",6,7
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","20-24","2022/05/30",13,15
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","20-24","2022/06/01",11,10
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","20-24","2022/07/20",5,4
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","20-24","2022/07/22",2,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","20-24","2022/07/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","20-24","2022/07/24",4,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","25-29","2022/05/26",18,17
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","25-29","2022/05/29",14,15
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","25-29","2022/05/30",13,11
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","25-29","2022/05/31",17,15
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","25-29","2022/06/01",15,16
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","25-29","2022/07/20",4,3
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","25-29","2022/07/22",4,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","25-29","2022/07/23",5,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","25-29","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","3","2022/07/18",1,2
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","3","2022/07/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","3","2022/07/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","30-34","2022/05/29",13,14
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","30-34","2022/07/21",6,4
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","30-34","2022/07/22",4,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","30-34","2022/07/23",5,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","30-34","2022/07/24",4,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","35-39","2022/05/28",12,11
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","35-39","2022/05/31",22,20
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","35-39","2022/07/21",4,5
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","35-39","2022/07/22",7,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","35-39","2022/07/23",3,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","35-39","2022/07/24",5,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","40-44","2022/05/27",11,10
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","40-44","2022/05/30",16,15
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","40-44","2022/07/22",6,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","40-44","2022/07/23",10,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","40-44","2022/07/24",4,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","45-49","2022/05/27",12,13
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","45-49","2022/07/21",5,3
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","45-49","2022/07/22",3,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","45-49","2022/07/23",9,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","45-49","2022/07/24",2,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","5-9","2022/05/29",8,7
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","5-9","2022/07/20",5,4
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","5-9","2022/07/21",2,4
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","5-9","2022/07/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","5-9","2022/07/23",4,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","5-9","2022/07/24",3,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","50-54","2022/05/28",11,12
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","50-54","2022/05/29",11,12
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","50-54","2022/05/31",16,17
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","50-54","2022/07/22",2,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","50-54","2022/07/23",2,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","50-54","2022/07/24",4,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","55-59","2022/05/27",7,8
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","55-59","2022/05/29",13,14
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","55-59","2022/07/22",5,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","55-59","2022/07/23",4,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","55-59","2022/07/24",6,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","60-64","2022/05/28",3,2
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","60-64","2022/05/29",9,10
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","60-64","2022/05/31",13,12
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","60-64","2022/07/21",6,5
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","60-64","2022/07/22",3,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","60-64","2022/07/23",3,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","60-64","2022/07/24",3,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","65-69","2022/07/22",3,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","65-69","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","70+","2022/05/29",7,8
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","70+","2022/05/31",17,18
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","70+","2022/07/21",2,3
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","70+","2022/07/22",7,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","70+","2022/07/23",5,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","70+","2022/07/24",6,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","0","2022/05/29",NA,1
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","0","2022/06/01",NA,1
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","1","2022/05/30",3,4
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","1","2022/05/31",1,2
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","1","2022/07/24",2,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","10-14","2022/07/20",3,2
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","10-14","2022/07/21",4,3
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","10-14","2022/07/22",8,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","10-14","2022/07/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","10-14","2022/07/24",2,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","15-19","2022/05/23",8,7
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","15-19","2022/05/27",5,3
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","15-19","2022/05/29",8,9
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","15-19","2022/07/17",5,4
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","15-19","2022/07/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","15-19","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","2","2022/07/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","20-24","2022/05/27",8,7
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","20-24","2022/05/28",15,13
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","20-24","2022/05/29",15,14
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","20-24","2022/05/30",17,13
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","20-24","2022/07/19",2,1
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","20-24","2022/07/21",1,3
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","20-24","2022/07/22",4,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","20-24","2022/07/24",4,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","25-29","2022/05/26",35,34
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","25-29","2022/05/28",17,16
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","25-29","2022/05/31",32,27
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","25-29","2022/06/01",24,22
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","25-29","2022/07/20",7,6
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","25-29","2022/07/22",3,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","25-29","2022/07/23",2,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","25-29","2022/07/24",3,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","3","2022/07/22",3,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","3","2022/07/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","30-34","2022/05/25",21,20
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","30-34","2022/05/27",20,18
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","30-34","2022/05/28",14,15
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","30-34","2022/05/30",25,23
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","30-34","2022/05/31",44,40
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","30-34","2022/07/17",5,4
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","30-34","2022/07/22",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","30-34","2022/07/23",4,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","30-34","2022/07/24",3,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","35-39","2022/05/27",21,20
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","35-39","2022/05/30",26,25
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","35-39","2022/05/31",32,28
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","35-39","2022/06/01",15,14
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","35-39","2022/07/22",5,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","35-39","2022/07/23",2,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","35-39","2022/07/24",5,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","4","2022/07/23",2,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","4","2022/07/24",2,NA
