"確定病名","發病年份","發病週別","縣市","鄉鎮","性別","是否為境外移入","年齡層","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","2021","20","宜蘭縣","宜蘭市","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","20","宜蘭縣","宜蘭市","M","否","20-24",2,NA
"嚴重特殊傳染性肺炎","2021","20","新北市","三重區","F","否","25-29",6,5
"嚴重特殊傳染性肺炎","2021","20","新北市","三重區","F","否","60-64",12,11
"嚴重特殊傳染性肺炎","2021","20","新北市","三重區","M","否","20-24",5,4
"嚴重特殊傳染性肺炎","2021","20","新北市","三重區","M","否","50-54",7,6
"嚴重特殊傳染性肺炎","2021","20","新北市","三重區","M","否","60-64",19,18
"嚴重特殊傳染性肺炎","2021","20","新北市","三重區","M","否","65-69",12,11
"嚴重特殊傳染性肺炎","2021","20","新北市","中和區","F","否","60-64",21,20
"嚴重特殊傳染性肺炎","2021","20","新北市","中和區","M","否","25-29",5,4
"嚴重特殊傳染性肺炎","2021","20","新北市","中和區","M","否","40-44",10,9
"嚴重特殊傳染性肺炎","2021","20","新北市","土城區","F","否","50-54",4,3
"嚴重特殊傳染性肺炎","2021","20","新北市","新店區","F","否","35-39",6,5
"嚴重特殊傳染性肺炎","2021","20","新北市","新店區","M","否","40-44",4,3
"嚴重特殊傳染性肺炎","2021","20","新北市","新莊區","F","否","30-34",5,4
"嚴重特殊傳染性肺炎","2021","20","新北市","新莊區","F","否","40-44",7,6
"嚴重特殊傳染性肺炎","2021","20","新北市","新莊區","M","否","25-29",5,4
"嚴重特殊傳染性肺炎","2021","20","新北市","新莊區","M","否","45-49",4,2
"嚴重特殊傳染性肺炎","2021","20","新北市","新莊區","M","否","50-54",8,7
"嚴重特殊傳染性肺炎","2021","20","新北市","新莊區","M","否","60-64",14,11
"嚴重特殊傳染性肺炎","2021","20","新北市","板橋區","F","否","40-44",18,16
"嚴重特殊傳染性肺炎","2021","20","新北市","板橋區","F","否","50-54",21,20
"嚴重特殊傳染性肺炎","2021","20","新北市","板橋區","M","否","35-39",16,17
"嚴重特殊傳染性肺炎","2021","20","新北市","板橋區","M","否","50-54",18,17
"嚴重特殊傳染性肺炎","2021","20","新北市","板橋區","M","否","55-59",20,18
"嚴重特殊傳染性肺炎","2021","20","新北市","樹林區","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","20","新北市","樹林區","M","否","50-54",5,6
"嚴重特殊傳染性肺炎","2021","20","新北市","樹林區","M","否","55-59",2,1
"嚴重特殊傳染性肺炎","2021","20","新北市","樹林區","M","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","20","新北市","汐止區","F","否","65-69",NA,1
"嚴重特殊傳染性肺炎","2021","20","新北市","汐止區","M","否","45-49",2,1
"嚴重特殊傳染性肺炎","2021","20","新北市","汐止區","M","否","50-54",3,2
"嚴重特殊傳染性肺炎","2021","20","新北市","泰山區","M","否","50-54",2,1
"嚴重特殊傳染性肺炎","2021","20","新北市","泰山區","M","否","55-59",2,1
"嚴重特殊傳染性肺炎","2021","20","新北市","萬里區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","20","新北市","蘆洲區","F","否","30-34",5,4
"嚴重特殊傳染性肺炎","2021","20","新北市","金山區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","20","新北市","鶯歌區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","20","新北市","鶯歌區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","20","新竹縣","竹北市","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","20","桃園市","桃園區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","20","苗栗縣","銅鑼鄉","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","20","連江縣","南竿鄉","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","20","高雄市","美濃區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","21","台北市","中山區","M","否","70+",7,6
"嚴重特殊傳染性肺炎","2021","21","台北市","中正區","F","否","25-29",3,2
"嚴重特殊傳染性肺炎","2021","21","台北市","中正區","F","否","60-64",6,5
"嚴重特殊傳染性肺炎","2021","21","台北市","士林區","F","否","55-59",3,2
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","M","否","70+",43,42
"嚴重特殊傳染性肺炎","2021","21","台南市","七股區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","21","台南市","佳里區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","21","台南市","佳里區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","21","台南市","佳里區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","21","台南市","善化區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","21","台南市","將軍區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","21","台南市","新營區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","21","台南市","永康區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","21","台南市","麻豆區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","21","基隆市","中山區","M","否","70+",2,1
"嚴重特殊傳染性肺炎","2021","21","基隆市","安樂區","F","否","70+",5,4
"嚴重特殊傳染性肺炎","2021","21","宜蘭縣","冬山鄉","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","21","宜蘭縣","南澳鄉","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","21","宜蘭縣","宜蘭市","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","21","宜蘭縣","羅東鎮","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","21","宜蘭縣","羅東鎮","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","21","宜蘭縣","蘇澳鎮","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","21","宜蘭縣","蘇澳鎮","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","F","否","20-24",8,7
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","F","否","30-34",6,5
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","F","否","40-44",8,7
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","F","否","50-54",7,5
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","F","否","55-59",12,11
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","F","否","60-64",13,12
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","M","否","10-14",3,2
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","M","否","25-29",10,9
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","M","否","45-49",10,9
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","M","否","55-59",5,4
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","M","否","40-44",9,8
"嚴重特殊傳染性肺炎","2021","21","新北市","新店區","F","否","4",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","新店區","M","否","70+",4,3
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","F","否","35-39",9,8
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","M","否","45-49",3,2
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","M","否","50-54",6,7
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","F","否","40-44",16,15
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","M","否","15-19",3,2
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","M","否","50-54",11,10
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","M","否","70+",29,28
"嚴重特殊傳染性肺炎","2021","21","新北市","樹林區","M","否","45-49",3,2
"嚴重特殊傳染性肺炎","2021","21","新北市","汐止區","F","否","70+",8,7
"嚴重特殊傳染性肺炎","2021","21","新北市","泰山區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","泰山區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","蘆洲區","F","否","30-34",8,6
"嚴重特殊傳染性肺炎","2021","21","新北市","蘆洲區","F","否","35-39",3,2
"嚴重特殊傳染性肺炎","2021","21","新北市","蘆洲區","M","否","30-34",4,3
"嚴重特殊傳染性肺炎","2021","21","新北市","蘆洲區","M","否","35-39",5,4
"嚴重特殊傳染性肺炎","2021","21","新竹市","北區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","21","新竹市","北區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","21","新竹市","東區","F","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","21","新竹市","東區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","21","新竹市","香山區","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","21","新竹縣","竹東鎮","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","21","桃園市","中壢區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","21","桃園市","中壢區","F","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","21","澎湖縣","馬公市","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","21","苗栗縣","竹南鎮","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","21","苗栗縣","竹南鎮","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","21","苗栗縣","通霄鎮","F","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","21","高雄市","三民區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","22","南投縣","南投市","M","否","65-69",2,1
"嚴重特殊傳染性肺炎","2021","22","台中市","大雅區","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","22","台中市","東區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","22","台北市","中山區","M","否","5-9",2,1
"嚴重特殊傳染性肺炎","2021","22","台北市","中山區","M","否","70+",3,2
"嚴重特殊傳染性肺炎","2021","22","台北市","中正區","F","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","22","台北市","中正區","F","否","55-59",4,3
"嚴重特殊傳染性肺炎","2021","22","台北市","中正區","M","否","20-24",2,1
"嚴重特殊傳染性肺炎","2021","22","台北市","中正區","M","否","55-59",4,3
"嚴重特殊傳染性肺炎","2021","22","台北市","中正區","M","否","65-69",4,3
"嚴重特殊傳染性肺炎","2021","22","台北市","信義區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","22","台北市","信義區","M","否","55-59",4,3
"嚴重特殊傳染性肺炎","2021","22","台北市","內湖區","F","否","3",2,NA
"嚴重特殊傳染性肺炎","2021","22","台北市","內湖區","M","否","55-59",4,3
"嚴重特殊傳染性肺炎","2021","22","台北市","內湖區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","22","台北市","其他","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","22","台北市","北投區","F","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","22","台北市","北投區","F","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","22","台北市","北投區","F","否","65-69",2,1
"嚴重特殊傳染性肺炎","2021","22","台北市","南港區","F","否","45-49",2,1
"嚴重特殊傳染性肺炎","2021","22","台北市","南港區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","22","台北市","南港區","M","否","70+",4,2
"嚴重特殊傳染性肺炎","2021","22","台北市","士林區","F","否","40-44",3,2
"嚴重特殊傳染性肺炎","2021","22","台北市","士林區","F","否","70+",12,9
"嚴重特殊傳染性肺炎","2021","22","台北市","士林區","M","否","20-24",2,1
"嚴重特殊傳染性肺炎","2021","22","台北市","士林區","M","否","50-54",3,2
"嚴重特殊傳染性肺炎","2021","22","台北市","士林區","M","否","70+",8,6
"嚴重特殊傳染性肺炎","2021","22","台北市","大同區","M","否","5-9",2,1
"嚴重特殊傳染性肺炎","2021","22","台北市","大安區","F","否","40-44",5,4
"嚴重特殊傳染性肺炎","2021","22","台北市","大安區","F","否","45-49",5,3
"嚴重特殊傳染性肺炎","2021","22","台北市","大安區","F","否","50-54",3,2
"嚴重特殊傳染性肺炎","2021","22","台北市","文山區","F","否","30-34",2,NA
"嚴重特殊傳染性肺炎","2021","22","台北市","文山區","F","否","40-44",6,5
"嚴重特殊傳染性肺炎","2021","22","台北市","文山區","F","否","45-49",4,2
"嚴重特殊傳染性肺炎","2021","22","台北市","文山區","F","否","50-54",4,3
"嚴重特殊傳染性肺炎","2021","22","台北市","文山區","F","否","55-59",2,1
"嚴重特殊傳染性肺炎","2021","22","台北市","文山區","F","否","65-69",3,2
"嚴重特殊傳染性肺炎","2021","22","台北市","文山區","F","否","70+",8,7
"嚴重特殊傳染性肺炎","2021","22","台北市","文山區","M","否","10-14",1,NA
"嚴重特殊傳染性肺炎","2021","22","台北市","文山區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","22","台北市","文山區","M","否","40-44",4,3
"嚴重特殊傳染性肺炎","2021","22","台北市","文山區","M","否","70+",8,5
"嚴重特殊傳染性肺炎","2021","22","台北市","松山區","F","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","22","台北市","萬華區","F","否","40-44",11,10
"嚴重特殊傳染性肺炎","2021","22","台北市","萬華區","F","否","45-49",7,6
"嚴重特殊傳染性肺炎","2021","22","台北市","萬華區","F","否","50-54",5,4
"嚴重特殊傳染性肺炎","2021","22","台北市","萬華區","F","否","60-64",6,5
"嚴重特殊傳染性肺炎","2021","22","台北市","萬華區","F","否","70+",20,19
"嚴重特殊傳染性肺炎","2021","22","台北市","萬華區","M","否","35-39",7,6
"嚴重特殊傳染性肺炎","2021","22","台南市","下營區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","22","台南市","仁德區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","22","台南市","佳里區","F","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","22","台南市","北區","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","22","台南市","南區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","22","台南市","南區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","22","台南市","安定區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","22","台南市","新市區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","22","台南市","白河區","M","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","22","台東縣","台東市","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","22","台東縣","台東市","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","22","台東縣","太麻里鄉","M","否","70+",2,1
"嚴重特殊傳染性肺炎","2021","22","嘉義市","東區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","22","嘉義市","東區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","22","嘉義市","東區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","22","嘉義市","東區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","22","嘉義市","東區","M","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","22","嘉義市","東區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","22","嘉義市","西區","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","22","嘉義縣","中埔鄉","F","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","22","嘉義縣","中埔鄉","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","22","嘉義縣","中埔鄉","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","22","嘉義縣","民雄鄉","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","22","嘉義縣","水上鄉","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","22","基隆市","七堵區","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","22","基隆市","中正區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","22","基隆市","中正區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","22","基隆市","仁愛區","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","22","基隆市","仁愛區","M","否","25-29",2,NA
"嚴重特殊傳染性肺炎","2021","22","基隆市","安樂區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","22","基隆市","安樂區","F","否","35-39",2,NA
"嚴重特殊傳染性肺炎","2021","22","基隆市","安樂區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","22","基隆市","安樂區","F","否","55-59",3,2
"嚴重特殊傳染性肺炎","2021","22","基隆市","安樂區","M","否","20-24",2,NA
"嚴重特殊傳染性肺炎","2021","22","基隆市","安樂區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","22","基隆市","安樂區","M","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","22","基隆市","安樂區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","22","基隆市","安樂區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","22","基隆市","暖暖區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","22","宜蘭縣","員山鄉","F","否","3",1,NA
"嚴重特殊傳染性肺炎","2021","22","宜蘭縣","員山鄉","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","22","宜蘭縣","員山鄉","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","22","宜蘭縣","宜蘭市","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","22","宜蘭縣","宜蘭市","F","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","22","宜蘭縣","宜蘭市","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","22","宜蘭縣","宜蘭市","M","否","10-14",1,NA
"嚴重特殊傳染性肺炎","2021","22","宜蘭縣","宜蘭市","M","否","3",1,NA
"嚴重特殊傳染性肺炎","2021","22","宜蘭縣","宜蘭市","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","22","宜蘭縣","宜蘭市","M","否","45-49",2,NA
"嚴重特殊傳染性肺炎","2021","22","宜蘭縣","礁溪鄉","F","否","4",1,NA
"嚴重特殊傳染性肺炎","2021","22","宜蘭縣","蘇澳鎮","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","22","宜蘭縣","頭城鎮","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","22","宜蘭縣","頭城鎮","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","22","宜蘭縣","頭城鎮","M","否","0",1,NA
"嚴重特殊傳染性肺炎","2021","22","宜蘭縣","頭城鎮","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","22","宜蘭縣","頭城鎮","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","22","宜蘭縣","頭城鎮","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","22","屏東縣","崁頂鄉","F","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","22","屏東縣","春日鄉","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","22","屏東縣","里港鄉","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","22","彰化縣","彰化市","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","三峽區","F","否","45-49",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","F","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","F","否","20-24",6,2
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","F","否","25-29",10,5
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","F","否","30-34",6,3
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","F","否","35-39",5,3
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","F","否","40-44",17,9
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","F","否","45-49",9,4
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","F","否","50-54",5,3
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","F","否","55-59",5,4
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","F","否","60-64",3,2
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","F","否","65-69",11,8
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","F","否","70+",9,7
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","M","否","15-19",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","M","否","20-24",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","M","否","25-29",9,5
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","M","否","30-34",4,2
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","M","否","35-39",9,6
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","M","否","40-44",15,11
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","M","否","50-54",7,6
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","M","否","55-59",10,9
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","M","否","60-64",12,7
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","M","否","65-69",9,6
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","F","否","20-24",6,4
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","F","否","25-29",7,6
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","F","否","30-34",11,10
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","F","否","50-54",7,4
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","F","否","55-59",10,9
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","F","否","60-64",8,7
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","F","否","65-69",11,10
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","M","否","30-34",11,10
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","M","否","35-39",8,7
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","M","否","40-44",6,7
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","M","否","55-59",8,7
"嚴重特殊傳染性肺炎","2021","22","新北市","五股區","F","否","10-14",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","五股區","F","否","20-24",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","五股區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","八里區","F","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","八里區","F","否","40-44",2,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","八里區","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","八里區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","土城區","F","否","25-29",4,3
"嚴重特殊傳染性肺炎","2021","22","新北市","土城區","F","否","35-39",3,2
"嚴重特殊傳染性肺炎","2021","22","新北市","土城區","F","否","45-49",9,8
