"確定病名","發病年份","發病週別","縣市","鄉鎮","性別","是否為境外移入","年齡層","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","2021","20","新北市","三重區","F","否","50-54",10,9
"嚴重特殊傳染性肺炎","2021","20","新北市","三重區","F","否","55-59",12,11
"嚴重特殊傳染性肺炎","2021","20","新北市","三重區","M","否","35-39",6,5
"嚴重特殊傳染性肺炎","2021","20","新北市","三重區","M","否","40-44",6,5
"嚴重特殊傳染性肺炎","2021","20","新北市","三重區","M","否","60-64",16,15
"嚴重特殊傳染性肺炎","2021","20","新北市","三重區","M","否","70+",19,20
"嚴重特殊傳染性肺炎","2021","20","新北市","中和區","F","否","35-39",13,12
"嚴重特殊傳染性肺炎","2021","20","新北市","中和區","F","否","70+",12,11
"嚴重特殊傳染性肺炎","2021","20","新北市","中和區","M","否","50-54",13,12
"嚴重特殊傳染性肺炎","2021","20","新北市","土城區","M","否","55-59",6,5
"嚴重特殊傳染性肺炎","2021","20","新北市","新店區","M","否","35-39",4,3
"嚴重特殊傳染性肺炎","2021","20","新北市","新莊區","M","否","60-64",11,12
"嚴重特殊傳染性肺炎","2021","20","新北市","板橋區","M","否","70+",34,32
"嚴重特殊傳染性肺炎","2021","20","新北市","永和區","F","否","40-44",4,3
"嚴重特殊傳染性肺炎","2021","20","新北市","永和區","M","否","40-44",3,2
"嚴重特殊傳染性肺炎","2021","20","新北市","蘆洲區","F","否","30-34",4,3
"嚴重特殊傳染性肺炎","2021","20","新北市","鶯歌區","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","20","桃園市","大溪區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","20","桃園市","龜山區","M","否","70+",3,2
"嚴重特殊傳染性肺炎","2021","20","空值","空值","F","是","30-34",1,2
"嚴重特殊傳染性肺炎","2021","21","南投縣","埔里鎮","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","21","南投縣","埔里鎮","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","21","台中市","北屯區","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","21","台中市","北屯區","F","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","21","台中市","北屯區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","21","台中市","北屯區","F","否","70+",3,2
"嚴重特殊傳染性肺炎","2021","21","台中市","北屯區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","21","台中市","北屯區","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","21","台中市","潭子區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","21","台中市","龍井區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","21","台北市","中山區","F","否","25-29",2,1
"嚴重特殊傳染性肺炎","2021","21","台北市","中山區","M","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","21","台北市","中山區","M","否","70+",4,3
"嚴重特殊傳染性肺炎","2021","21","台北市","中正區","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","21","台北市","中正區","F","否","30-34",4,3
"嚴重特殊傳染性肺炎","2021","21","台北市","中正區","F","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","21","台北市","中正區","M","否","35-39",3,2
"嚴重特殊傳染性肺炎","2021","21","台北市","中正區","M","否","65-69",3,4
"嚴重特殊傳染性肺炎","2021","21","台北市","中正區","M","否","70+",9,8
"嚴重特殊傳染性肺炎","2021","21","台北市","信義區","F","否","45-49",3,2
"嚴重特殊傳染性肺炎","2021","21","台北市","信義區","F","否","65-69",4,3
"嚴重特殊傳染性肺炎","2021","21","台北市","信義區","F","否","70+",11,10
"嚴重特殊傳染性肺炎","2021","21","台北市","信義區","M","否","20-24",2,1
"嚴重特殊傳染性肺炎","2021","21","台北市","信義區","M","否","25-29",2,1
"嚴重特殊傳染性肺炎","2021","21","台北市","信義區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","21","台北市","信義區","M","否","65-69",6,4
"嚴重特殊傳染性肺炎","2021","21","台北市","內湖區","F","否","10-14",1,NA
"嚴重特殊傳染性肺炎","2021","21","台北市","內湖區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","21","台北市","內湖區","F","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","21","台北市","內湖區","M","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","21","台北市","內湖區","M","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","21","台北市","內湖區","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","21","台北市","內湖區","M","否","55-59",3,2
"嚴重特殊傳染性肺炎","2021","21","台北市","內湖區","M","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","21","台北市","其他","M","否","40-44",NA,1
"嚴重特殊傳染性肺炎","2021","21","台北市","北投區","F","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","21","台北市","北投區","F","否","65-69",4,3
"嚴重特殊傳染性肺炎","2021","21","台北市","北投區","F","否","70+",3,2
"嚴重特殊傳染性肺炎","2021","21","台北市","北投區","M","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","21","台北市","北投區","M","否","60-64",4,3
"嚴重特殊傳染性肺炎","2021","21","台北市","北投區","M","否","65-69",3,2
"嚴重特殊傳染性肺炎","2021","21","台北市","北投區","M","否","70+",2,1
"嚴重特殊傳染性肺炎","2021","21","台北市","南港區","F","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","21","台北市","南港區","M","否","65-69",4,3
"嚴重特殊傳染性肺炎","2021","21","台北市","士林區","F","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","21","台北市","士林區","F","否","65-69",5,4
"嚴重特殊傳染性肺炎","2021","21","台北市","士林區","M","否","10-14",2,1
"嚴重特殊傳染性肺炎","2021","21","台北市","士林區","M","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","21","台北市","士林區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","21","台北市","士林區","M","否","60-64",5,2
"嚴重特殊傳染性肺炎","2021","21","台北市","士林區","M","否","70+",4,3
"嚴重特殊傳染性肺炎","2021","21","台北市","大同區","F","否","70+",5,4
"嚴重特殊傳染性肺炎","2021","21","台北市","大同區","M","否","70+",5,7
"嚴重特殊傳染性肺炎","2021","21","台北市","大安區","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","21","台北市","大安區","F","否","55-59",2,1
"嚴重特殊傳染性肺炎","2021","21","台北市","大安區","F","否","60-64",4,3
"嚴重特殊傳染性肺炎","2021","21","台北市","大安區","F","否","70+",10,8
"嚴重特殊傳染性肺炎","2021","21","台北市","大安區","M","否","25-29",2,1
"嚴重特殊傳染性肺炎","2021","21","台北市","大安區","M","否","55-59",3,2
"嚴重特殊傳染性肺炎","2021","21","台北市","大安區","M","否","70+",5,4
"嚴重特殊傳染性肺炎","2021","21","台北市","文山區","F","否","20-24",2,1
"嚴重特殊傳染性肺炎","2021","21","台北市","文山區","F","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","21","台北市","文山區","F","否","45-49",2,1
"嚴重特殊傳染性肺炎","2021","21","台北市","文山區","F","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","21","台北市","文山區","M","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","21","台北市","文山區","M","否","30-34",4,3
"嚴重特殊傳染性肺炎","2021","21","台北市","文山區","M","否","70+",7,6
"嚴重特殊傳染性肺炎","2021","21","台北市","松山區","F","否","65-69",3,2
"嚴重特殊傳染性肺炎","2021","21","台北市","松山區","M","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","21","台北市","松山區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","F","否","10-14",4,3
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","F","否","20-24",3,2
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","F","否","25-29",4,3
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","F","否","40-44",17,16
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","F","否","45-49",5,4
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","F","否","55-59",18,15
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","F","否","60-64",14,13
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","F","否","65-69",14,12
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","F","否","70+",23,20
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","M","否","3",1,NA
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","M","否","35-39",9,8
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","M","否","40-44",7,6
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","M","否","55-59",17,16
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","M","否","60-64",9,8
"嚴重特殊傳染性肺炎","2021","21","台北市","萬華區","M","否","65-69",16,15
"嚴重特殊傳染性肺炎","2021","21","台東縣","太麻里鄉","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","21","嘉義縣","大林鎮","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","21","嘉義縣","大林鎮","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","21","嘉義縣","大林鎮","M","否","70+",3,2
"嚴重特殊傳染性肺炎","2021","21","基隆市","七堵區","F","否","45-49",2,1
"嚴重特殊傳染性肺炎","2021","21","基隆市","七堵區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","21","基隆市","仁愛區","F","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","21","基隆市","仁愛區","F","否","50-54",3,2
"嚴重特殊傳染性肺炎","2021","21","基隆市","仁愛區","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","21","基隆市","信義區","F","否","70+",2,1
"嚴重特殊傳染性肺炎","2021","21","基隆市","安樂區","F","否","10-14",1,NA
"嚴重特殊傳染性肺炎","2021","21","基隆市","安樂區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","21","宜蘭縣","礁溪鄉","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","21","彰化縣","員林市","F","否","55-59",NA,1
"嚴重特殊傳染性肺炎","2021","21","彰化縣","埔心鄉","F","否","65-69",2,1
"嚴重特殊傳染性肺炎","2021","21","彰化縣","埤頭鄉","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","21","彰化縣","埤頭鄉","M","否","2",1,NA
"嚴重特殊傳染性肺炎","2021","21","彰化縣","埤頭鄉","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","21","彰化縣","溪湖鎮","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","21","彰化縣","田尾鄉","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","21","彰化縣","芳苑鄉","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","三峽區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","三峽區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","F","否","20-24",2,1
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","F","否","30-34",2,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","F","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","F","否","45-49",2,1
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","F","否","60-64",6,5
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","F","否","65-69",8,5
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","F","否","70+",9,6
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","M","否","50-54",2,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","M","否","65-69",5,3
"嚴重特殊傳染性肺炎","2021","21","新北市","三重區","M","否","70+",9,7
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","F","否","20-24",3,2
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","F","否","35-39",6,5
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","F","否","40-44",7,6
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","F","否","45-49",5,4
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","F","否","55-59",3,2
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","F","否","65-69",5,4
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","F","否","70+",14,13
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","M","否","20-24",7,6
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","M","否","25-29",6,5
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","M","否","30-34",5,3
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","M","否","35-39",7,6
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","M","否","45-49",6,4
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","M","否","50-54",7,6
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","M","否","55-59",11,9
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","M","否","60-64",17,15
"嚴重特殊傳染性肺炎","2021","21","新北市","中和區","M","否","70+",12,11
"嚴重特殊傳染性肺炎","2021","21","新北市","五股區","F","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","21","新北市","五股區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","五股區","F","否","55-59",2,1
"嚴重特殊傳染性肺炎","2021","21","新北市","五股區","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","五股區","F","否","70+",3,2
"嚴重特殊傳染性肺炎","2021","21","新北市","五股區","M","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","21","新北市","五股區","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","土城區","F","否","2",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","土城區","F","否","25-29",3,2
"嚴重特殊傳染性肺炎","2021","21","新北市","土城區","F","否","55-59",2,1
"嚴重特殊傳染性肺炎","2021","21","新北市","土城區","F","否","60-64",10,8
"嚴重特殊傳染性肺炎","2021","21","新北市","土城區","F","否","65-69",3,2
"嚴重特殊傳染性肺炎","2021","21","新北市","土城區","F","否","70+",3,2
"嚴重特殊傳染性肺炎","2021","21","新北市","土城區","M","否","15-19",2,1
"嚴重特殊傳染性肺炎","2021","21","新北市","土城區","M","否","25-29",2,1
"嚴重特殊傳染性肺炎","2021","21","新北市","土城區","M","否","30-34",5,4
"嚴重特殊傳染性肺炎","2021","21","新北市","土城區","M","否","40-44",4,3
"嚴重特殊傳染性肺炎","2021","21","新北市","土城區","M","否","55-59",3,2
"嚴重特殊傳染性肺炎","2021","21","新北市","土城區","M","否","60-64",10,9
"嚴重特殊傳染性肺炎","2021","21","新北市","土城區","M","否","65-69",4,3
"嚴重特殊傳染性肺炎","2021","21","新北市","土城區","M","否","70+",4,3
"嚴重特殊傳染性肺炎","2021","21","新北市","新店區","F","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","21","新北市","新店區","F","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","21","新北市","新店區","F","否","50-54",5,4
"嚴重特殊傳染性肺炎","2021","21","新北市","新店區","F","否","60-64",5,4
"嚴重特殊傳染性肺炎","2021","21","新北市","新店區","F","否","70+",6,4
"嚴重特殊傳染性肺炎","2021","21","新北市","新店區","M","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","21","新北市","新店區","M","否","4",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","新店區","M","否","60-64",4,3
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","F","否","25-29",4,3
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","F","否","35-39",6,4
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","F","否","40-44",8,5
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","F","否","45-49",2,1
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","F","否","50-54",NA,1
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","F","否","55-59",7,6
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","F","否","60-64",13,7
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","F","否","70+",8,3
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","M","否","15-19",3,2
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","M","否","20-24",3,2
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","M","否","35-39",4,2
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","M","否","4",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","M","否","50-54",6,5
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","M","否","60-64",12,10
"嚴重特殊傳染性肺炎","2021","21","新北市","新莊區","M","否","65-69",6,3
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","F","否","25-29",3,1
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","F","否","35-39",6,4
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","F","否","45-49",5,4
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","F","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","F","否","50-54",5,3
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","F","否","60-64",7,6
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","F","否","65-69",10,9
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","F","否","70+",8,7
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","M","否","20-24",5,4
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","M","否","35-39",9,8
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","M","否","45-49",5,4
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","M","否","50-54",5,4
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","M","否","65-69",13,14
"嚴重特殊傳染性肺炎","2021","21","新北市","板橋區","M","否","70+",22,15
"嚴重特殊傳染性肺炎","2021","21","新北市","林口區","M","否","60-64",4,3
"嚴重特殊傳染性肺炎","2021","21","新北市","樹林區","F","否","35-39",3,2
"嚴重特殊傳染性肺炎","2021","21","新北市","樹林區","F","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","21","新北市","樹林區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","樹林區","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","樹林區","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","樹林區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","樹林區","M","否","4",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","樹林區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","樹林區","M","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","樹林區","M","否","55-59",3,2
"嚴重特殊傳染性肺炎","2021","21","新北市","樹林區","M","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","21","新北市","永和區","F","否","30-34",4,2
"嚴重特殊傳染性肺炎","2021","21","新北市","永和區","F","否","40-44",5,4
"嚴重特殊傳染性肺炎","2021","21","新北市","永和區","F","否","45-49",7,5
"嚴重特殊傳染性肺炎","2021","21","新北市","永和區","F","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","永和區","F","否","55-59",6,5
"嚴重特殊傳染性肺炎","2021","21","新北市","永和區","F","否","70+",6,3
"嚴重特殊傳染性肺炎","2021","21","新北市","永和區","M","否","1",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","永和區","M","否","10-14",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","永和區","M","否","25-29",11,9
"嚴重特殊傳染性肺炎","2021","21","新北市","永和區","M","否","35-39",4,3
"嚴重特殊傳染性肺炎","2021","21","新北市","永和區","M","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","21","新北市","永和區","M","否","45-49",9,7
"嚴重特殊傳染性肺炎","2021","21","新北市","永和區","M","否","50-54",5,3
"嚴重特殊傳染性肺炎","2021","21","新北市","永和區","M","否","55-59",6,5
"嚴重特殊傳染性肺炎","2021","21","新北市","汐止區","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","汐止區","F","否","60-64",5,4
"嚴重特殊傳染性肺炎","2021","21","新北市","汐止區","M","否","70+",5,4
"嚴重特殊傳染性肺炎","2021","21","新北市","泰山區","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","泰山區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","泰山區","M","否","25-29",2,1
"嚴重特殊傳染性肺炎","2021","21","新北市","泰山區","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","泰山區","M","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","21","新北市","淡水區","F","否","20-24",3,2
"嚴重特殊傳染性肺炎","2021","21","新北市","淡水區","F","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","21","新北市","淡水區","F","否","65-69",2,1
"嚴重特殊傳染性肺炎","2021","21","新北市","淡水區","M","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","21","新北市","淡水區","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","瑞芳區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","瑞芳區","M","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","蘆洲區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","21","新北市","蘆洲區","M","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","21","新北市","蘆洲區","M","否","45-49",4,3
"嚴重特殊傳染性肺炎","2021","21","新北市","蘆洲區","M","否","50-54",3,2
"嚴重特殊傳染性肺炎","2021","21","新竹市","北區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","21","桃園市","中壢區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","21","桃園市","八德區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","21","桃園市","大溪區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","21","桃園市","桃園區","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","21","桃園市","桃園區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","21","桃園市","桃園區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","21","桃園市","桃園區","M","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","21","桃園市","桃園區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","21","桃園市","蘆竹區","F","否","1",1,NA
"嚴重特殊傳染性肺炎","2021","21","桃園市","蘆竹區","F","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","21","桃園市","龜山區","F","否","30-34",3,2
"嚴重特殊傳染性肺炎","2021","21","桃園市","龜山區","F","否","35-39",3,2
"嚴重特殊傳染性肺炎","2021","21","桃園市","龜山區","F","否","55-59",2,1
"嚴重特殊傳染性肺炎","2021","21","桃園市","龜山區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","21","桃園市","龜山區","M","否","1",1,NA
"嚴重特殊傳染性肺炎","2021","21","桃園市","龜山區","M","否","15-19",2,NA
"嚴重特殊傳染性肺炎","2021","21","桃園市","龜山區","M","否","25-29",2,1
"嚴重特殊傳染性肺炎","2021","21","桃園市","龜山區","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","21","桃園市","龜山區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","21","桃園市","龜山區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","21","花蓮縣","花蓮市","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","21","花蓮縣","花蓮市","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","21","花蓮縣","花蓮市","F","否","55-59",2,1
"嚴重特殊傳染性肺炎","2021","21","花蓮縣","花蓮市","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","21","花蓮縣","花蓮市","F","否","70+",2,1
"嚴重特殊傳染性肺炎","2021","21","花蓮縣","花蓮市","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","21","苗栗縣","造橋鄉","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","21","苗栗縣","頭份市","F","否","60-64",2,NA
"嚴重特殊傳染性肺炎","2021","21","苗栗縣","頭份市","F","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","21","苗栗縣","頭份市","F","否","70+",4,1
"嚴重特殊傳染性肺炎","2021","21","苗栗縣","頭份市","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","21","苗栗縣","頭份市","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","21","連江縣","北竿鄉","M","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","21","高雄市","鳳山區","F","否","30-34",1,NA
