"確定病名","發病年份","發病週別","縣市","鄉鎮","性別","是否為境外移入","年齡層","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","M","否","55-59",9,7
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","M","否","60-64",7,5
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","M","否","65-69",5,4
"嚴重特殊傳染性肺炎","2021","22","新北市","三重區","M","否","70+",9,8
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","F","否","15-19",4,3
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","F","否","25-29",6,5
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","F","否","30-34",10,8
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","F","否","35-39",9,8
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","F","否","40-44",10,8
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","F","否","50-54",3,1
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","F","否","55-59",9,7
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","F","否","60-64",7,6
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","F","否","65-69",10,9
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","F","否","70+",8,9
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","M","否","30-34",10,8
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","M","否","35-39",7,8
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","M","否","40-44",7,5
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","M","否","45-49",8,7
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","M","否","5-9",3,2
"嚴重特殊傳染性肺炎","2021","22","新北市","中和區","M","否","60-64",6,5
"嚴重特殊傳染性肺炎","2021","22","新北市","五股區","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","五股區","F","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","五股區","F","否","45-49",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","五股區","M","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","五股區","M","否","45-49",1,2
"嚴重特殊傳染性肺炎","2021","22","新北市","五股區","M","否","5-9",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","五股區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","五股區","M","否","55-59",2,3
"嚴重特殊傳染性肺炎","2021","22","新北市","八里區","M","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","土城區","F","否","40-44",3,2
"嚴重特殊傳染性肺炎","2021","22","新北市","土城區","F","否","70+",19,22
"嚴重特殊傳染性肺炎","2021","22","新北市","土城區","M","否","45-49",3,2
"嚴重特殊傳染性肺炎","2021","22","新北市","土城區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","土城區","M","否","65-69",1,2
"嚴重特殊傳染性肺炎","2021","22","新北市","土城區","M","否","70+",14,13
"嚴重特殊傳染性肺炎","2021","22","新北市","新店區","F","否","45-49",3,2
"嚴重特殊傳染性肺炎","2021","22","新北市","新店區","F","否","55-59",5,4
"嚴重特殊傳染性肺炎","2021","22","新北市","新店區","M","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","新店區","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","新店區","M","否","55-59",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","新店區","M","否","65-69",4,1
"嚴重特殊傳染性肺炎","2021","22","新北市","新莊區","F","否","35-39",5,4
"嚴重特殊傳染性肺炎","2021","22","新北市","新莊區","F","否","40-44",6,5
"嚴重特殊傳染性肺炎","2021","22","新北市","新莊區","F","否","60-64",7,6
"嚴重特殊傳染性肺炎","2021","22","新北市","新莊區","M","否","25-29",4,3
"嚴重特殊傳染性肺炎","2021","22","新北市","新莊區","M","否","45-49",7,6
"嚴重特殊傳染性肺炎","2021","22","新北市","新莊區","M","否","55-59",4,3
"嚴重特殊傳染性肺炎","2021","22","新北市","新莊區","M","否","60-64",5,4
"嚴重特殊傳染性肺炎","2021","22","新北市","新莊區","M","否","65-69",5,4
"嚴重特殊傳染性肺炎","2021","22","新北市","新莊區","M","否","70+",5,4
"嚴重特殊傳染性肺炎","2021","22","新北市","板橋區","F","否","20-24",4,3
"嚴重特殊傳染性肺炎","2021","22","新北市","板橋區","F","否","30-34",8,6
"嚴重特殊傳染性肺炎","2021","22","新北市","板橋區","F","否","40-44",12,13
"嚴重特殊傳染性肺炎","2021","22","新北市","板橋區","F","否","55-59",9,8
"嚴重特殊傳染性肺炎","2021","22","新北市","板橋區","F","否","60-64",5,2
"嚴重特殊傳染性肺炎","2021","22","新北市","板橋區","F","否","70+",18,16
"嚴重特殊傳染性肺炎","2021","22","新北市","板橋區","M","否","25-29",7,6
"嚴重特殊傳染性肺炎","2021","22","新北市","板橋區","M","否","45-49",9,10
"嚴重特殊傳染性肺炎","2021","22","新北市","板橋區","M","否","50-54",6,7
"嚴重特殊傳染性肺炎","2021","22","新北市","板橋區","M","否","65-69",4,3
"嚴重特殊傳染性肺炎","2021","22","新北市","板橋區","M","否","70+",10,9
"嚴重特殊傳染性肺炎","2021","22","新北市","林口區","F","否","40-44",1,2
"嚴重特殊傳染性肺炎","2021","22","新北市","樹林區","F","否","15-19",2,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","樹林區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","樹林區","F","否","70+",3,2
"嚴重特殊傳染性肺炎","2021","22","新北市","樹林區","M","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","樹林區","M","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","F","否","35-39",3,2
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","F","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","F","否","65-69",5,4
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","F","否","70+",12,11
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","M","否","40-44",8,7
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","M","否","45-49",4,5
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","M","否","65-69",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","永和區","M","否","70+",23,24
"嚴重特殊傳染性肺炎","2021","22","新北市","汐止區","F","否","45-49",1,2
"嚴重特殊傳染性肺炎","2021","22","新北市","汐止區","M","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","汐止區","M","否","45-49",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","泰山區","M","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","泰山區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","泰山區","M","否","65-69",2,3
"嚴重特殊傳染性肺炎","2021","22","新北市","淡水區","F","否","45-49",NA,1
"嚴重特殊傳染性肺炎","2021","22","新北市","淡水區","M","否","20-24",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","淡水區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","淡水區","M","否","55-59",2,1
"嚴重特殊傳染性肺炎","2021","22","新北市","蘆洲區","F","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","蘆洲區","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","22","新北市","蘆洲區","F","否","60-64",4,3
"嚴重特殊傳染性肺炎","2021","22","新北市","蘆洲區","M","否","30-34",1,2
"嚴重特殊傳染性肺炎","2021","22","新北市","蘆洲區","M","否","35-39",3,4
"嚴重特殊傳染性肺炎","2021","22","新北市","蘆洲區","M","否","40-44",3,2
"嚴重特殊傳染性肺炎","2021","22","新北市","蘆洲區","M","否","60-64",2,1
"嚴重特殊傳染性肺炎","2021","22","新竹市","北區","F","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","22","新竹市","北區","M","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","22","新竹市","東區","M","否","35-39",2,1
"嚴重特殊傳染性肺炎","2021","22","新竹市","香山區","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","22","新竹縣","寶山鄉","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","22","桃園市","中壢區","F","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","22","桃園市","中壢區","M","否","30-34",2,1
"嚴重特殊傳染性肺炎","2021","22","桃園市","桃園區","M","否","65-69",2,1
"嚴重特殊傳染性肺炎","2021","22","桃園市","楊梅區","F","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","22","桃園市","蘆竹區","F","否","70+",2,1
"嚴重特殊傳染性肺炎","2021","22","桃園市","龜山區","F","否","40-44",2,1
"嚴重特殊傳染性肺炎","2021","22","桃園市","龜山區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","22","桃園市","龜山區","F","否","70+",2,1
"嚴重特殊傳染性肺炎","2021","22","桃園市","龜山區","M","否","40-44",3,2
"嚴重特殊傳染性肺炎","2021","22","空值","空值","M","是","25-29",3,2
"嚴重特殊傳染性肺炎","2021","22","空值","空值","M","是","40-44",2,1
"嚴重特殊傳染性肺炎","2021","22","空值","空值","M","是","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","三灣鄉","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","三灣鄉","M","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","公館鄉","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","後龍鎮","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","後龍鎮","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","後龍鎮","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","竹南鎮","F","否","25-29",11,10
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","竹南鎮","F","否","30-34",12,10
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","竹南鎮","F","否","40-44",4,2
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","竹南鎮","F","否","5-9",1,NA
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","竹南鎮","M","否","20-24",7,4
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","竹南鎮","M","否","25-29",58,53
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","竹南鎮","M","否","30-34",72,65
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","竹南鎮","M","否","35-39",34,30
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","竹南鎮","M","否","50-54",NA,1
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","銅鑼鄉","M","否","30-34",NA,1
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","頭份市","F","否","30-34",1,NA
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","頭份市","F","否","50-54",2,1
"嚴重特殊傳染性肺炎","2021","22","苗栗縣","頭份市","M","否","45-49",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","中山區","F","否","35-39",2,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","中山區","F","否","55-59",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","中山區","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","中山區","F","否","70+",3,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","中山區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","中山區","M","否","70+",3,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","中正區","M","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","信義區","F","否","15-19",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","信義區","M","否","20-24",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","信義區","M","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","信義區","M","否","65-69",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","內湖區","F","否","35-39",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","北投區","F","否","60-64",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","南港區","M","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","士林區","F","否","25-29",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","士林區","F","否","40-44",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","士林區","F","否","50-54",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","士林區","F","否","70+",1,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","士林區","M","否","25-29",3,NA
"嚴重特殊傳染性肺炎","2021","23","台北市","大同區","F","否","30-34",1,NA
